OBJECTID,ISO,past.mean.perc,crop.mean.perc,land.conf,land.conf.norm
189261,TZA,0.236951535,0.011609693,0.0028,0.0112
189262,TZA,0.521086955,0.032434783,0.0169,0.0676
189263,TZA,0.309200005,0.0148,0.0046,0.0184
189264,TZA,0.410225804,0.028645162,0.0118,0.0472
189265,TZA,0.395000006,0.042666667,0.0169,0.0676
189266,TZA,0,0,0,0
189267,TZA,0.649333321,0.043,0.0279,0.1116
189268,TZA,0.830399996,0.035199999,0.0292,0.1168
189269,TZA,0.338068965,0.017586207,0.0059,0.0236
189270,TZA,0.516214285,0.040571429,0.0209,0.0836
189271,TZA,0.621000007,0.01325,0.0082,0.0328
189272,TZA,0.647222221,0.112888889,0.0731,0.2924
189273,TZA,0.096666664,0.002666667,0.0003,0.0012
189274,TZA,0.485299997,0.0295,0.0143,0.0572
189275,TZA,0.211402376,0.004002135,0.0008,0.0032
189276,TZA,0.917142851,0.078714285,0.0722,0.2888
189277,TZA,0.100480116,0.017681105,0.0018,0.0072
189278,TZA,0.067146054,0.006626412,0.0004,0.0016
189279,TZA,0.307333328,0.008,0.0025,0.01
189280,TZA,0.58708,0.050239999,0.0295,0.118
189281,TZA,0.512333324,0.028666667,0.0147,0.0588
189282,TZA,0.954666674,0.045333334,0.0433,0.1732
189283,TZA,0.219099999,0.008977778,0.002,0.008
189284,TZA,0.454166665,0.032833333,0.0149,0.0596
189285,TZA,0.217500004,0.035999999,0.0078,0.0312
189286,TZA,0.2682,0.0065,0.0017,0.0068
189287,TZA,0.598666678,0.045333335,0.0271,0.1084
189288,TZA,0.265600003,0.0386,0.0103,0.0412
189289,TZA,0.854999989,0.0155,0.0133,0.0532
189290,TZA,0.474555565,0.017555556,0.0083,0.0332
189291,TZA,0.496000003,0.065428571,0.0325,0.13
189292,TZA,0.426545457,0.015727273,0.0067,0.0268
189293,TZA,0.625631578,0.085578948,0.0535,0.214
189294,TZA,0.318333328,0.015000001,0.0048,0.0192
189295,TZA,0.880499989,0.119500004,0.1052,0.4208
189296,TZA,0.496999994,0.01125,0.0056,0.0224
189297,TZA,0.29911111,0.015111111,0.0045,0.018
189298,TZA,0.493166673,0.078833335,0.0389,0.1556
189299,TZA,0.571500011,0.016,0.0091,0.0364
189300,TZA,0.0689,0.0064,0.0004,0.0016
189301,TZA,0.36108333,0.00275,0.001,0.004
189302,TZA,0.632500008,0.022000001,0.0139,0.0556
189303,TZA,0.552799994,0.035,0.0193,0.0772
189304,TZA,0.492800003,0.046399999,0.0229,0.0916
189305,TZA,0.471499999,0.022,0.0104,0.0416
189306,TZA,0.414000005,0.007833333,0.0032,0.0128
189307,TZA,0,0,0,0
189308,TZA,0.352285713,0.024142857,0.0085,0.034
189309,TZA,0.647500008,0.09,0.0583,0.2332
189310,TZA,0.429799998,0.0082,0.0035,0.014
189311,TZA,0.342499997,0.0058,0.002,0.008
189312,TZA,0.353666668,0.044666667,0.0158,0.0632
189313,TZA,0.622571417,0.029142857,0.0181,0.0724
189314,TZA,0.768333326,0.0365,0.028,0.112
189315,TZA,0.577499988,0.0175,0.0101,0.0404
189316,TZA,0.05775,0.00575,0.0003,0.0012
189317,TZA,0,0,0,0
189318,TZA,0.242571424,0.013,0.0032,0.0128
189319,TZA,0.265899999,0.02005,0.0053,0.0212
189320,TZA,0.091000001,0.002666667,0.0002,0.0008
189321,TZA,0.458000006,0.022,0.0101,0.0404
189322,TZA,0.187249999,0.013,0.0024,0.0096
189323,TZA,0.780499995,0.008,0.0062,0.0248
189324,TZA,0.659000002,0.0405,0.0267,0.1068
189325,TZA,0.737500012,0.068999998,0.0509,0.2036
189326,TZA,0.369250007,0.012,0.0044,0.0176
189327,TZA,0.396857142,0.023785715,0.0094,0.0376
189328,TZA,0.631454545,0.133181819,0.0841,0.3364
189329,TZA,0.650333326,0.026666666,0.0173,0.0692
189330,TZA,0.395777782,0.025888889,0.0102,0.0408
189331,TZA,0.280666659,0.02,0.0056,0.0224
189332,TZA,0.424333336,0.029333333,0.0124,0.0496
189333,TZA,0.261999997,0.0076,0.002,0.008
189334,TZA,0,0,0,0
189335,TZA,0.2861,0.0346,0.0099,0.0396
189336,TZA,0.355000004,0.042000001,0.0149,0.0596
189337,TZA,0.454000011,0.028500001,0.0129,0.0516
189338,TZA,0.123000003,0,0,0
189339,TZA,0.316999994,0.0045,0.0014,0.0056
189340,TZA,0.745076929,0.050846154,0.0379,0.1516
189341,TZA,0.715250008,0.039,0.0279,0.1116
189342,TZA,0.403999997,0.104666665,0.0423,0.1692
189343,TZA,0.310999997,0,0,0
189344,TZA,0.427399996,0.0226,0.0097,0.0388
189345,TZA,0.352828968,0.049120212,0.0173,0.0692
189346,TZA,0.386999998,0.0348,0.0135,0.054
189347,TZA,0.261800005,0.018799999,0.0049,0.0196
189348,TZA,0.0072,0.0092,0.0001,0.0004
189349,TZA,0.10825,0.00425,0.0005,0.002
189350,TZA,0.503499996,0.027166667,0.0137,0.0548
189351,TZA,0.176800001,0.0166,0.0029,0.0116
189352,TZA,0.224666669,0.005666667,0.0013,0.0052
189353,TZA,0.776666661,0.047666667,0.037,0.148
189354,TZA,0.501833332,0.005333333,0.0027,0.0108
189355,TZA,0.366833339,0.013166667,0.0048,0.0192
189356,TZA,0.218500007,0.0945,0.0206,0.0824
189357,TZA,0.443598822,0.09441977,0.0419,0.1676
189358,TZA,0.487500012,0.02,0.0098,0.0392
189359,TZA,0.10466667,0.006333333,0.0007,0.0028
189360,TZA,0.567666665,0.033666667,0.0191,0.0764
189361,TZA,0.819572176,0.05788572,0.0474,0.1896
189362,TZA,0.511000004,0.066909092,0.0342,0.1368
189363,TZA,0,0,0,0
189364,TZA,0.36168182,0.021681818,0.0078,0.0312
189365,TZA,0.541999986,0.147999998,0.0802,0.3208
189366,TZA,0.573624996,0.068624999,0.0394,0.1576
189367,TZA,0.568900003,0.044499999,0.0253,0.1012
189368,TZA,0.3345,0.042500001,0.0142,0.0568
189369,TZA,0.78550002,0.058499999,0.046,0.184
189370,TZA,0.5845,0.060000001,0.0351,0.1404
189371,TZA,0.584777777,0.18411111,0.1077,0.4308
189372,TZA,0.34464651,0.069635091,0.024,0.096
189373,TZA,0.660048774,0.059992994,0.0396,0.1584
189374,TZA,0.751999974,0.059,0.0444,0.1776
189375,TZA,0.68123751,0.060626723,0.0413,0.1652
189376,TZA,0.342500001,0.065499999,0.0224,0.0896
189377,TZA,0.506500006,0.0275,0.0139,0.0556
189378,TZA,0.387399995,0.029400001,0.0114,0.0456
189379,TZA,0.654837736,0.054052559,0.0354,0.1416
189380,TZA,0.242684213,0.009947368,0.0024,0.0096
189381,TZA,0.490999997,0.064999998,0.0319,0.1276
189382,TZA,0.478256812,0.063157609,0.0302,0.1208
189383,TZA,0.704411391,0.059513916,0.0419,0.1676
189384,TZA,0.240500003,0.028499999,0.0069,0.0276
189385,TZA,0.726500005,0.118499998,0.0861,0.3444
189386,TZA,0.348898339,0.051453934,0.018,0.072
189387,TZA,0.480823627,0.045191869,0.0217,0.0868
189388,TZA,0.59133335,0.093,0.055,0.22
189389,TZA,0.453954648,0.059644044,0.0271,0.1084
189390,TZA,0.490999997,0.064999998,0.0319,0.1276
189391,TZA,0.65199999,0.127333333,0.083,0.332
189392,TZA,0.526000008,0.093499998,0.0492,0.1968
189393,TZA,0.045000002,0.023,0.001,0.004
189394,TZA,0.065592381,0.011043133,0.0007,0.0028
189395,TZA,0.609476186,0.035333333,0.0215,0.086
189396,TZA,0.045269066,0.022843769,0.001,0.004
189397,TZA,0.692749992,0.251250003,0.1741,0.6964
189398,TZA,0.075999998,0.005,0.0004,0.0016
189399,TZA,0.081370975,0.02278286,0.0019,0.0076
189400,TZA,0.461333339,0.035666666,0.0165,0.066
189401,TZA,0.367157806,0.02107667,0.0077,0.0308
189402,TZA,0.249703392,0.048527452,0.0121,0.0484
189403,TZA,0.283516396,0.039531977,0.0112,0.0448
189404,TZA,0.744210526,0.04,0.0298,0.1192
189405,TZA,0.053243367,0.018213529,0.001,0.004
189406,TZA,0.238800558,0.050830868,0.0121,0.0484
189407,TZA,0.333999999,0.00775,0.0026,0.0104
189408,TZA,0.172666669,0.014333333,0.0025,0.01
189409,TZA,0.267333334,0.004666667,0.0012,0.0048
189410,TZA,0.59300001,0.106499998,0.0632,0.2528
189411,TZA,0.045000002,0.023,0.001,0.004
189412,TZA,0.870442431,0.084093766,0.0732,0.2928
189413,TZA,0.148500003,0.042500002,0.0063,0.0252
189414,TZA,0.435259137,0.039244925,0.0171,0.0684
189415,TZA,0.483214256,0.084113976,0.0406,0.1624
189416,TZA,0.448000014,0.027000001,0.0121,0.0484
189417,TZA,0.507499993,0.269999996,0.137,0.548
189418,TZA,0.221000001,0.0185,0.0041,0.0164
189419,TZA,0.15553616,0.021526842,0.0033,0.0132
189420,TZA,0.199138632,5.50E-06,0,0
189421,TZA,0.145000003,0,0,0
189422,TZA,0.468499996,0.0635,0.0297,0.1188
189423,TZA,0.484411767,0.036882353,0.0179,0.0716
189424,TZA,0.689500004,0.131500002,0.0907,0.3628
189425,TZA,0.692999999,0.26333334,0.1825,0.73
189426,TZA,0.336937497,0.0141875,0.0048,0.0192
189427,TZA,0,0,0,0
189428,TZA,0.426896735,0.000109184,0,0
189429,TZA,0,0,0,0
189430,TZA,0.631749995,0.040250001,0.0254,0.1016
189431,TZA,0.575300007,0.0362,0.0208,0.0832
189432,TZA,0,0,0,0
189433,TZA,0.770249993,0.032,0.0246,0.0984
189434,TZA,0.404750004,0.04675,0.0189,0.0756
189435,TZA,0.687333345,0.025666667,0.0176,0.0704
189436,TZA,0.806666652,0.130333337,0.1051,0.4204
189437,TZA,0.350750001,0.03475,0.0122,0.0488
189438,TZA,0.451400004,0.014,0.0063,0.0252
189439,TZA,0.110634854,0.005309205,0.0006,0.0024
189440,TZA,0.617500007,0.0535,0.033,0.132
189441,TZA,0.330599999,0.021,0.0069,0.0276
189442,TZA,0.234399998,0.0248,0.0058,0.0232
189443,TZA,0.521499991,0.306500003,0.1598,0.6392
189444,TZA,0.802000016,0.175000004,0.1404,0.5616
189445,TZA,0.176701368,0,0,0
189446,TZA,0.401260871,0.023956522,0.0096,0.0384
189447,TZA,0.24925,0.03025,0.0075,0.03
189448,TZA,0.062019201,0.006238313,0.0004,0.0016
189449,TZA,0.484676715,0.216384987,0.1049,0.4196
189450,TZA,0.390374999,0.185625,0.0725,0.29
189451,TZA,0.511500001,0.207499996,0.1061,0.4244
189452,TZA,0.315186441,0.011563956,0.0036,0.0144
189453,TZA,0.065601012,0,0,0
189454,TZA,0.587800002,0.297400001,0.1748,0.6992
189455,TZA,0.699000001,0.300999999,0.2104,0.8416
189456,TZA,0.275250002,0.0145,0.004,0.016
189457,TZA,0.048,0,0,0
189458,TZA,0.545999996,0.0765,0.0418,0.1672
189459,TZA,0.051983618,0,0,0
189460,TZA,0.165518531,0.008519813,0.0014,0.0056
189461,TZA,0.780500025,0.219500005,0.1713,0.6852
189462,TZA,0.469610697,0.098406595,0.0462,0.1848
189463,TZA,0.093402294,0,0,0
189464,TZA,0.568999998,0.028,0.0159,0.0636
189465,TZA,0.359032259,0.014483871,0.0052,0.0208
189466,TZA,0.858102202,0.136191596,0.1169,0.4676
189467,TZA,0.596000008,0.021500001,0.0128,0.0512
189468,TZA,0.756333351,0.234666668,0.1775,0.71
189469,TZA,0.567999989,0.074000001,0.042,0.168
189470,TZA,0.629864199,0.173530179,0.1093,0.4372
189471,TZA,0.634000003,0.140666671,0.0892,0.3568
189472,TZA,0.806158703,0.136946649,0.1104,0.4416
189473,TZA,0.608999997,0.391000003,0.2381,0.9524
189474,TZA,0.165092722,0.02524729,0.0042,0.0168
189475,TZA,0.496500004,0.338749997,0.1682,0.6728
189476,TZA,0.239303222,0.021007312,0.005,0.02
189477,TZA,0.51825,0.074249999,0.0385,0.154
189478,TZA,0.280802696,0.022610918,0.0063,0.0252
189479,TZA,0.549499989,0.307000004,0.1687,0.6748
189480,TZA,0.379999995,0.072499998,0.0275,0.11
189481,TZA,0.363499992,0.060000001,0.0218,0.0872
189482,TZA,0.275999991,0.044,0.0121,0.0484
189483,TZA,0.467999995,0.078500001,0.0367,0.1468
189484,TZA,0.350526317,0.022684211,0.008,0.032
189485,TZA,0.160499997,0.032500001,0.0052,0.0208
189486,TZA,0.27929522,0.04083242,0.0114,0.0456
189487,TZA,0.610000014,0.195333336,0.1192,0.4768
189488,TZA,0.301667336,0.00758835,0.0023,0.0092
189489,TZA,0.273500012,0,0,0
189490,TZA,0,0,0,0
189491,TZA,0.251000009,0.069999998,0.0176,0.0704
189492,TZA,0.620666643,0.130333334,0.0809,0.3236
189493,TZA,0.637499988,0.362499997,0.2311,0.9244
189494,TZA,0.517999997,0.481999993,0.2497,0.9988
189495,TZA,0.538999985,0.085666666,0.0462,0.1848
189496,TZA,0.692624997,0.03725,0.0258,0.1032
189497,TZA,0.734000012,0.194249999,0.1426,0.5704
189498,TZA,0,0,0,0
189499,TZA,0.389347411,0.08710278,0.0339,0.1356
189500,TZA,0.692730765,0.0505,0.035,0.14
189501,TZA,0.512285714,0.30971428,0.1587,0.6348
189502,TZA,0.07267,0.018314625,0.0013,0.0052
189503,TZA,0.429999997,0.049333333,0.0212,0.0848
189504,TZA,0.199,0.0145,0.0029,0.0116
189505,TZA,0.404000006,0.064875,0.0262,0.1048
189506,TZA,0.243937546,0.009729872,0.0024,0.0096
189507,TZA,0.588545455,0.030090909,0.0177,0.0708
189508,TZA,0,0,0,0
189509,TZA,0.745636366,0.065727273,0.049,0.196
189510,TZA,0,0,0,0
189511,TZA,0.551250011,0.420249999,0.2317,0.9268
189512,TZA,0.652500004,0.027500001,0.0179,0.0716
189513,TZA,0.863124996,0.038,0.0328,0.1312
189514,TZA,0.596543209,0.047222222,0.0282,0.1128
189515,TZA,0,0,0,0
189516,TZA,0,0,0,0
189517,TZA,0,0,0,0
189518,TZA,0,0,0,0
189519,TZA,0.765000015,0.235000003,0.1798,0.7192
189520,TZA,0.62650001,0.32249999,0.202,0.808
189521,TZA,0,0,0,0
189522,TZA,0.329333333,0.043333333,0.0143,0.0572
189523,TZA,0.762000004,0.022666667,0.0173,0.0692
189524,TZA,0.584999998,0.329666669,0.1929,0.7716
189525,TZA,0.722499996,0.049999999,0.0361,0.1444
189526,TZA,0.57,0.0115,0.0066,0.0264
189527,TZA,0.904499978,0.049999999,0.0452,0.1808
189528,TZA,0.946716547,0.044907432,0.0425,0.17
189529,TZA,0.513499996,0.080599999,0.0414,0.1656
189530,TZA,0.148579541,0.02622274,0.0039,0.0156
189531,TZA,0.472049998,0.0418,0.0197,0.0788
189532,TZA,0.713249996,0.03125,0.0223,0.0892
189533,TZA,0.391666656,0.011666667,0.0046,0.0184
189534,TZA,0.707999992,0.090800001,0.0643,0.2572
189535,TZA,0.756897958,0.051408163,0.0389,0.1556
189536,TZA,0,0,0,0
189537,TZA,0.873333335,0.124000003,0.1083,0.4332
189538,TZA,0.431333333,0.082666669,0.0357,0.1428
189539,TZA,0.210666669,0.005,0.0011,0.0044
189540,TZA,0.281500001,0.016249999,0.0046,0.0184
189541,TZA,0.758781175,0.027325564,0.0207,0.0828
189542,TZA,0.165,0.005,0.0008,0.0032
189543,TZA,0.489666658,0.137000001,0.0671,0.2684
189544,TZA,0.052439199,0.00036677,0,0
189545,TZA,0.495000005,0.0055,0.0027,0.0108
189546,TZA,0.768333316,0.012333333,0.0095,0.038
189547,TZA,0.762500003,0.07275,0.0555,0.222
189548,TZA,0.696,0.218666673,0.1522,0.6088
189549,TZA,0.841666659,0.042666667,0.0359,0.1436
189550,TZA,0,0,0,0
189551,TZA,0.955000003,0.045000001,0.043,0.172
189552,TZA,0.92900002,0.053000001,0.0492,0.1968
189553,TZA,0.125000004,0.004,0.0005,0.002
189554,TZA,0.648826081,0.063739131,0.0414,0.1656
189555,TZA,0.217249997,0.009500001,0.0021,0.0084
189556,TZA,0.075333331,0.002666667,0.0002,0.0008
189557,TZA,0.956,0.044000002,0.0421,0.1684
189558,TZA,0.065666668,0,0,0
189559,TZA,0.480249999,0.0195,0.0094,0.0376
189560,TZA,0.275666673,0.070666666,0.0195,0.078
189561,TZA,0.581233414,0.093019831,0.0541,0.2164
189562,TZA,0.340499997,0.0515,0.0175,0.07
189563,TZA,0.306857145,0.013857143,0.0043,0.0172
189564,TZA,0.340499997,0.0515,0.0175,0.07
189565,TZA,0.785000011,0.116000001,0.0911,0.3644
189566,TZA,0.270500004,0.0275,0.0074,0.0296
189567,TZA,0.612400003,0.0962,0.0589,0.2356
189568,TZA,0.268500006,0.0115,0.0031,0.0124
189569,TZA,0.460817237,0.020273786,0.0093,0.0372
189570,TZA,0.486165469,0.028787141,0.014,0.056
189571,TZA,0.787502712,0.041567537,0.0327,0.1308
189572,TZA,0.920527173,0.065814727,0.0606,0.2424
189573,TZA,0,0,0,0
189574,TZA,0.497500014,0.043000001,0.0214,0.0856
189575,TZA,0.018999999,0.001,0,0
189576,TZA,0.604666655,0.019666666,0.0119,0.0476
189577,TZA,0.814999998,0.079999998,0.0652,0.2608
189578,TZA,0.465799996,0.039200001,0.0183,0.0732
189579,TZA,0.535428573,0.045714286,0.0245,0.098
189580,TZA,0.723500013,0.092,0.0666,0.2664
189581,TZA,0.681599995,0.0268,0.0183,0.0732
189582,TZA,0.027333334,0,0,0
189583,TZA,0.48000001,0.017500001,0.0084,0.0336
189584,TZA,0.762000024,0.053500002,0.0408,0.1632
189585,TZA,0.631333351,0.042666667,0.0269,0.1076
189586,TZA,0.6518,0.0679,0.0443,0.1772
189587,TZA,0.930999994,0.069000002,0.0642,0.2568
189588,TZA,0.644107143,0.082607143,0.0532,0.2128
189589,TZA,0.793666661,0.016333333,0.013,0.052
189590,TZA,0.63949999,0.088499999,0.0566,0.2264
189591,TZA,0.361499988,0.012,0.0043,0.0172
189592,TZA,0.800153723,0.093176944,0.0746,0.2984
189593,TZA,0.694305235,0.094524043,0.0656,0.2624
189594,TZA,0.901333332,0.039,0.0352,0.1408
189595,TZA,0.413250003,0.054875,0.0227,0.0908
189596,TZA,0.340499997,0.011,0.0037,0.0148
189597,TZA,0.631,0.0616,0.0389,0.1556
189598,TZA,0.770999988,0.056666667,0.0437,0.1748
189599,TZA,0.379702807,0.04563298,0.0173,0.0692
189600,TZA,0.567714278,0.070857144,0.0402,0.1608
189601,TZA,0.46950002,0.0085,0.004,0.016
189602,TZA,0.512899996,0.0108,0.0055,0.022
189603,TZA,0,0,0,0
189604,TZA,0.581073005,0.052738857,0.0306,0.1224
189605,TZA,0.294176534,0.036731095,0.0108,0.0432
189606,TZA,0.310000002,0.023333333,0.0072,0.0288
189607,TZA,0.659155674,0.08011211,0.0528,0.2112
189608,TZA,0.314800002,0.039733334,0.0125,0.05
189609,TZA,0.4835,0.0381,0.0184,0.0736
189610,TZA,0.617499992,0.021,0.013,0.052
189611,TZA,0.792999983,0.0605,0.048,0.192
189612,TZA,0.868188987,0.081590764,0.0708,0.2832
189613,TZA,0.665936786,0.024272999,0.0162,0.0648
189614,TZA,0.412333339,0.007666667,0.0032,0.0128
189615,TZA,0.658499986,0.091499999,0.0603,0.2412
189616,TZA,0.768999994,0.141500004,0.1088,0.4352
189617,TZA,0.472199994,0.0166,0.0078,0.0312
189618,TZA,0.548501277,0.022091671,0.0121,0.0484
189619,TZA,0.414111114,0.065555555,0.0271,0.1084
189620,TZA,0.621272729,0.096999999,0.0603,0.2412
189621,TZA,0.559666673,0.015333334,0.0086,0.0344
189622,TZA,0.289000005,0.0065,0.0019,0.0076
189623,TZA,0.629000008,0.013,0.0082,0.0328
189624,TZA,0.736499995,0.151500002,0.1116,0.4464
189625,TZA,0.629000008,0.013,0.0082,0.0328
189626,TZA,0,0,0,0
189627,TZA,0.417901984,0.00939918,0.0039,0.0156
189628,TZA,0.578000009,0.013,0.0075,0.03
189629,TZA,0,0,0,0
189630,TZA,0.361333332,0.009,0.0033,0.0132
189631,TZA,0.463250004,0.0085,0.0039,0.0156
189632,TZA,0.761908015,0.144203023,0.1099,0.4396
189633,TZA,0.375500001,0.03375,0.0127,0.0508
189634,TZA,0.876166672,0.083999999,0.0736,0.2944
189635,TZA,0.698142858,0.075571428,0.0528,0.2112
189636,TZA,0.101,0,0,0
189637,TZA,0.926333328,0.036333334,0.0337,0.1348
189638,TZA,0.836268053,0.132174002,0.1105,0.442
189639,TZA,0.796499997,0.190999996,0.1521,0.6084
189640,TZA,0.447000002,0.008666667,0.0039,0.0156
189641,TZA,0.058999998,0,0,0
189642,TZA,0.945127772,0.042190686,0.0399,0.1596
189643,TZA,0.384333331,0.016,0.0061,0.0244
189644,TZA,0.836999983,0.038499999,0.0322,0.1288
189645,TZA,0.497200012,0.0532,0.0265,0.106
189646,TZA,0.515000015,0.0285,0.0147,0.0588
189647,TZA,0.628666659,0.260333334,0.1637,0.6548
189648,TZA,0.515499979,0.034500001,0.0178,0.0712
189649,TZA,0.919199991,0.0678,0.0623,0.2492
189650,TZA,0.007678064,2.03E-05,0,0
189651,TZA,0.367999996,0.086333332,0.0318,0.1272
189652,TZA,0.135499999,0.0025,0.0003,0.0012
189653,TZA,0.341599996,0.043400001,0.0148,0.0592
189654,TZA,0.318000004,0,0,0
189655,TZA,0.693857142,0.044428572,0.0308,0.1232
189656,TZA,0.382000001,0.119600002,0.0457,0.1828
189657,TZA,0.277999997,0.004,0.0011,0.0044
189658,TZA,0.148500003,0.0095,0.0014,0.0056
189659,TZA,0.174499996,0.0045,0.0008,0.0032
189660,TZA,0.519916669,0.052,0.027,0.108
189661,TZA,0.305800001,0.046599999,0.0143,0.0572
189662,TZA,0.947999984,0.027,0.0256,0.1024
189663,TZA,0.401333058,0.000930808,0.0004,0.0016
189664,TZA,0.328199996,0.055600001,0.0182,0.0728
189665,TZA,0.480999992,0.0295,0.0142,0.0568
189666,TZA,0.057999998,0,0,0
189667,TZA,0.413666671,0.022000001,0.0091,0.0364
189668,TZA,0.412500009,0.027500001,0.0113,0.0452
189669,TZA,0.379000008,0.021,0.008,0.032
189670,TZA,0.377883679,0.02137211,0.0081,0.0324
189671,TZA,0.602999996,0.1306,0.0788,0.3152
189672,TZA,0.178999994,0.004,0.0007,0.0028
189673,TZA,0.623199999,0.047000001,0.0293,0.1172
189674,TZA,0.117749999,0.004,0.0005,0.002
189675,TZA,0.587999992,0.033500001,0.0197,0.0788
189676,TZA,0,0,0,0
189677,TZA,0.255379338,0.022395259,0.0057,0.0228
189678,TZA,0.061499999,0.004,0.0002,0.0008
189679,TZA,0.294666658,0.004,0.0012,0.0048
189680,TZA,0.705866661,0.080933334,0.0571,0.2284
189681,TZA,0.438500002,0.0115,0.005,0.02
189682,TZA,0.509266148,0.021790078,0.0111,0.0444
189683,TZA,0.302000001,0.030999999,0.0094,0.0376
189684,TZA,0.549499996,0.036499999,0.0201,0.0804
189685,TZA,0.785444448,0.100777778,0.0792,0.3168
189686,TZA,0.209662379,0.011230926,0.0024,0.0096
189687,TZA,0.580000013,0.011,0.0064,0.0256
189688,TZA,0.659736648,0.047328969,0.0312,0.1248
189689,TZA,0.26077189,0.012719299,0.0033,0.0132
189690,TZA,0.818583334,0.142,0.1162,0.4648
189691,TZA,0.310495322,0.059851817,0.0186,0.0744
189692,TZA,0.394999996,0.044499999,0.0176,0.0704
189693,TZA,0.713784753,0.05318165,0.038,0.152
189694,TZA,0.711799942,0.069459759,0.0494,0.1976
189695,TZA,0.062333334,0.007666667,0.0005,0.002
189696,TZA,0.755498817,0.048964611,0.037,0.148
189697,TZA,0.033112607,0.000800963,0,0
189698,TZA,0.628840728,0.031640335,0.0199,0.0796
189699,TZA,0.419125001,0.0139375,0.0058,0.0232
189700,TZA,0.304212936,0.015576365,0.0047,0.0188
189701,TZA,0.668567109,0.061542744,0.0411,0.1644
189702,TZA,0.64568,0.1092,0.0705,0.282
189703,TZA,0.588666663,0.020166666,0.0119,0.0476
189704,TZA,0.05493073,0.002451182,0.0001,0.0004
189705,TZA,0.85073785,0.063643229,0.0541,0.2164
189706,TZA,0.620999999,0.05525,0.0343,0.1372
189707,TZA,0.661000013,0.0375,0.0248,0.0992
189708,TZA,0.737117781,0.069674225,0.0514,0.2056
189709,TZA,0.119772178,0.016562127,0.002,0.008
189710,TZA,0.365,0.005,0.0018,0.0072
189711,TZA,0.497811195,0.033384931,0.0166,0.0664
189712,TZA,0.817035989,0.046598927,0.0381,0.1524
189713,TZA,0.919788035,0.047353428,0.0436,0.1744
189714,TZA,0.662058824,0.114647059,0.0759,0.3036
189715,TZA,0.121223796,0.007450208,0.0009,0.0036
189716,TZA,0.84824302,0.043449274,0.0369,0.1476
189717,TZA,0,0,0,0
189718,TZA,0.055,0,0,0
189719,TZA,0.857399988,0.0498,0.0427,0.1708
189720,TZA,0.459959996,0.087560001,0.0403,0.1612
189721,TZA,0.052499998,0.023,0.0012,0.0048
189722,TZA,0.584200002,0.065333334,0.0382,0.1528
189723,TZA,0,0,0,0
189724,TZA,0.443826082,0.037391304,0.0166,0.0664
189725,TZA,0.628666669,0.010333333,0.0065,0.026
189726,TZA,0.609100004,0.0289,0.0176,0.0704
189727,TZA,0.891444445,0.094777776,0.0845,0.338
189728,TZA,0.410500001,0.05325,0.0219,0.0876
189729,TZA,0.464500005,0.053999999,0.0251,0.1004
189730,TZA,0,0,0,0
189731,TZA,0.411500007,0.080500001,0.0331,0.1324
189732,TZA,0,0,0,0
189733,TZA,0.38553846,0.022846154,0.0088,0.0352
195660,TGO,0.107962962,0.518592597,0.056,0.224
195661,TGO,0.088875001,0.572125002,0.0508,0.2032
195662,TGO,0.119,0.624485711,0.0743,0.2972
195663,TGO,0.09397436,0.447410256,0.042,0.168
195664,TGO,0.080294117,0.477764709,0.0384,0.1536
195665,TGO,0.073384615,0.328205128,0.0241,0.0964
195666,TGO,0.048857144,0.378571429,0.0185,0.074
195667,TGO,0.060999999,0.672222222,0.041,0.164
195668,TGO,0.138,0.27896,0.0385,0.154
195669,TGO,0.109133334,0.269466664,0.0294,0.1176
195670,TGO,0.257169811,0.272603773,0.0701,0.2804
195671,TGO,0.151300001,0.2599,0.0393,0.1572
195672,TGO,0.224277779,0.36713889,0.0823,0.3292
195673,TGO,0.042571428,0.113428571,0.0048,0.0192
195674,TGO,0.141285713,0.271499998,0.0384,0.1536
195675,TGO,0.113583334,0.649499999,0.0738,0.2952
195676,TGO,0.148892859,0.628892856,0.0936,0.3744
195677,TGO,0.064170732,0.729365857,0.0468,0.1872
195678,TGO,0.217348315,0.59441573,0.1292,0.5168
195679,TGO,0.0997125,0.452299999,0.0451,0.1804
195680,TGO,0,0,0,0
195703,TUN,0.033857143,0,0,0
195704,TUN,0,0,0,0
195705,TUN,0,0.25,0,0
195706,TUN,0.300342106,0,0,0
195707,TUN,0.396384615,0,0,0
195708,TUN,0.027473685,0,0,0
195709,TUN,0,0,0,0
195710,TUN,0.179555553,0.820444442,0.1473,0.5892
195711,TUN,0.275823529,0.364411764,0.1005,0.402
195712,TUN,0.017,0.968333324,0.0165,0.066
195713,TUN,0.084166668,0.903999994,0.0761,0.3044
195714,TUN,0,0,0,0
195715,TUN,0,0,0,0
195716,TUN,0.029666667,0.970333338,0.0288,0.1152
195717,TUN,0.129999995,0.870000005,0.1131,0.4524
195718,TUN,0,0,0,0
195719,TUN,0.210333337,0.789666673,0.1661,0.6644
195720,TUN,0.053499999,0.881166657,0.0471,0.1884
195721,TUN,0.086999997,0.913,0.0794,0.3176
195722,TUN,0.230545455,0.754727271,0.174,0.696
195723,TUN,0.369750008,0.630249996,0.233,0.932
195724,TUN,0.099000002,0.901000003,0.0892,0.3568
195725,TUN,0.391999996,0.393181818,0.1541,0.6164
195726,TUN,0.183800004,0.816200006,0.15,0.6
