OBJECTID,ISO,flood.freq.mean,drought.freq.mean
1939,DZA,2.714285714,5.066666667
1940,DZA,1.75,0
1941,DZA,1,7.5
1942,DZA,1,6.666666667
1943,DZA,1,6
1944,DZA,1,5
1945,DZA,0.347826087,0.75
1946,DZA,1,5.555555556
1947,DZA,1.166666667,0
1948,DZA,1,4.166666667
1949,DZA,1,5
1950,DZA,0.608695652,3.130434783
1951,DZA,1,5
1952,DZA,4,1.928571429
1953,DZA,4,0.75
1954,DZA,1,9.176253816
1955,DZA,4,1.8
1956,DZA,1.037037037,0
1957,DZA,1,6
1958,DZA,1,4
1959,DZA,3.15,0
1960,DZA,0.228571429,0.128571429
1961,DZA,1,2.5
1962,DZA,0.081081081,0
1963,DZA,1,0
1964,DZA,1,0
1965,DZA,1,0
1966,DZA,1,0
1967,DZA,3.888,0
1968,DZA,1,0
1969,DZA,0.2,0
1970,DZA,1,0
1971,DZA,1,0
1972,DZA,0,0
1973,DZA,0,0
1974,DZA,1,0
1975,DZA,1,0
1976,DZA,1,0
1977,DZA,1,0
1978,DZA,1,0
1979,DZA,0,0
1980,DZA,0,0
1981,DZA,1,0
1982,DZA,1,0
1983,DZA,1,0
1984,DZA,0,0
1985,DZA,4,0
1986,DZA,0,0
1987,DZA,1,0
1988,DZA,0,0
1989,DZA,4,0
1990,DZA,1,0
1991,DZA,0,0
1992,DZA,1,0
1993,DZA,0,0
1994,DZA,1,0
1995,DZA,4,0
1996,DZA,4,0
1997,DZA,1,0
1998,DZA,1,0
1999,DZA,0,0
2000,DZA,3.595505618,0
2001,DZA,1,0
2002,DZA,0,0
2003,DZA,0,0
2004,DZA,0,0
2005,DZA,2.384615385,0
2006,DZA,0,0
2007,DZA,0,0
2008,DZA,0,0
2009,DZA,1,0
2010,DZA,0,0
2011,DZA,1,0
2012,DZA,0,0
2013,DZA,1,0
2014,DZA,0,0
2015,DZA,1,0
2016,DZA,0,0
2017,DZA,0,0
2018,DZA,0,0
2019,DZA,1,0
2020,DZA,0,0
2021,DZA,0,0
2022,DZA,1,0
2023,DZA,1,0
2024,DZA,0,0
2025,DZA,0,0
2026,DZA,1,0
2027,DZA,0,0
2028,DZA,0,0
2029,DZA,0,0
2030,DZA,0,0
2031,DZA,0,0
2032,DZA,1,0
2033,DZA,0,0
2034,DZA,1,0
2035,DZA,0,0
2036,DZA,1,0
2037,DZA,0,0
2038,DZA,0,0
2039,DZA,0,0
2040,DZA,1,0
2041,DZA,1,0
2042,DZA,4,0
2043,DZA,0,0
2044,DZA,0,0
2045,DZA,0,0
2046,DZA,0,0
2047,DZA,1,0
2048,DZA,0,0
2049,DZA,1,0
2050,DZA,0.876712329,0
2051,DZA,1,0
2052,DZA,0,0
2053,DZA,1,0
2054,DZA,0,0
2055,DZA,0,0
2056,DZA,0,0
2057,DZA,0,0
2058,DZA,1,0
2059,DZA,0,0
2060,DZA,0,0
2061,DZA,3.657142857,0
2062,DZA,0,0
2063,DZA,1,0
2064,DZA,0,0
2065,DZA,0.928571429,0
2066,DZA,0,0
2067,DZA,0.173913043,0
2068,DZA,0,0
2069,DZA,0,0
2070,DZA,0,0
2071,DZA,0,0
2072,DZA,0,0
2073,DZA,0,0
2074,DZA,0.114285714,0
2075,DZA,0,0
2076,DZA,0.074468085,0
2077,DZA,0.069444444,0
2078,DZA,4,0
2079,DZA,0,0
2080,DZA,2.391304348,0
2081,DZA,0,0
2082,DZA,0.177777778,0
2083,DZA,0,0
2084,DZA,2.8,0
2085,DZA,2.25,0
2086,DZA,0,0
2087,DZA,0.136363636,0
2088,DZA,0,0
2089,DZA,0.019607843,0
2090,DZA,0,0
2091,DZA,0,0
2092,DZA,0,0
2093,DZA,0.014925373,0
2094,DZA,0,0
2095,DZA,0,0
2096,DZA,1,0
2097,DZA,0,0
2098,DZA,0,0
2099,DZA,0,0
2100,DZA,0,0
2101,DZA,0.043478261,0
2102,DZA,0,0
2103,DZA,0.03125,0
2104,DZA,0.375,0
2105,DZA,0,0
2106,DZA,0,0
2107,DZA,0,0
2108,DZA,0.242857143,0
2109,DZA,0,0
2110,DZA,0,0
2111,DZA,0,0
2112,DZA,0,0
2113,DZA,0,0
2114,DZA,0,0
2115,DZA,0,0
2116,DZA,0,0
2117,DZA,0,0
2118,DZA,0,0
2119,DZA,0,0
2120,DZA,0,0
2121,DZA,0,0
2122,DZA,0,0
2123,DZA,0,0
2124,DZA,0,0
2125,DZA,0,0
2126,DZA,0,0
2127,DZA,0,0
2128,DZA,0,0
2129,DZA,0,0
2130,DZA,0,0
2131,DZA,0,0
2132,DZA,0,0
2133,DZA,0,0
2134,DZA,0,0
2135,DZA,0.001145475,0
2136,DZA,0,0
2137,DZA,0,0
2138,DZA,0,0
2139,DZA,0,0
2140,DZA,0,0
2141,DZA,0,0
2142,DZA,0,0
2143,DZA,0,0
2144,DZA,0,0
2145,DZA,0,0
2146,DZA,0,0
2147,DZA,0,0
2148,DZA,0,0
2149,DZA,0,0
2150,DZA,0,0
2151,DZA,0,0
2152,DZA,0,0
2153,DZA,0,0
2154,DZA,0.051724138,0
2155,DZA,0,0
2156,DZA,0,0
2157,DZA,0,0
2158,DZA,0,0
2159,DZA,0,0
2160,DZA,0,0
2161,DZA,0,0
2162,DZA,0,0
2163,DZA,0,0
2164,DZA,0,0
2165,DZA,0,0
2166,DZA,0,0
2167,DZA,0,0
2168,DZA,0,0
2169,DZA,0,0
2170,DZA,0,0
2171,DZA,0,0
2172,DZA,0,0
2173,DZA,0,0
2174,DZA,0,0
2175,DZA,0,0
2176,DZA,0,0
2177,DZA,0,0
2178,DZA,0,0
2179,DZA,0,0
2180,DZA,0,0
2181,DZA,0,0
2182,DZA,0,0
2183,DZA,0,0
2184,DZA,0,0
2185,DZA,0,0
2186,DZA,0,0
2187,DZA,0,0
2188,DZA,0,0
2189,DZA,0,0
2190,DZA,0,0
2191,DZA,0,0
2192,DZA,0,0
2193,DZA,0,0
2194,DZA,0,0
2195,DZA,0,0
2196,DZA,0,0
2197,DZA,0,0
2198,DZA,0,0
2199,DZA,0,0
2200,DZA,0,0
2201,DZA,0,0
2202,DZA,0,0
2203,DZA,0,0
2204,DZA,0,0
2205,DZA,0,0
2206,DZA,0,0
2207,DZA,0,0
2208,DZA,0,0
2209,DZA,0,0
2210,DZA,0,0
2211,DZA,0,0
2212,DZA,0,0
2213,DZA,0,0
2214,DZA,0,0
2215,DZA,0,0
2216,DZA,0,0
2217,DZA,0,0
2218,DZA,0,0
2219,DZA,0,0
2220,DZA,0,0
2221,DZA,0,0
2222,DZA,0,0
2223,DZA,0,0
2224,DZA,0,0
2225,DZA,0,0
2226,DZA,0.004315418,0
2308,AGO,4,10
2309,AGO,0,7.909090909
2310,AGO,1.876923077,4.483018868
2311,AGO,0,6.962264151
2312,AGO,0,7.015974441
2313,AGO,0,7.310344828
2314,AGO,0.018779343,9
2315,AGO,0.537832311,3.030241935
2316,AGO,0.117647059,8
2317,AGO,0.53125,8.411764706
2318,AGO,1,8.5
2319,AGO,0,8
2320,AGO,0.014705882,8.371428571
2321,AGO,0,10
2322,AGO,1,7
2323,AGO,1,8.743243243
2324,AGO,0,10
2325,AGO,0,4.979508197
2326,AGO,0,6.452054795
2327,AGO,0,8
2328,AGO,0,8.487804878
2329,AGO,0,4.314763231
2330,AGO,0,8.13559322
2331,AGO,0,10
2332,AGO,0,7.806306306
2333,AGO,0,9.071428571
2334,AGO,3.016393443,10
2335,AGO,0,10
2336,AGO,0,9
2337,AGO,0,10
2338,AGO,2.181818182,10
2339,AGO,3.690140845,10
2340,AGO,4,10
2341,AGO,4,8.609656325
2342,AGO,4,0
2343,AGO,4,10
2344,AGO,4,10
2345,AGO,4,10
2346,AGO,4,10
2347,AGO,0,7.764705882
2348,AGO,0.053699284,1.235294118
2349,AGO,2.291891892,9
2350,AGO,0,6.232876712
2351,AGO,0,0.046153846
2352,AGO,0,7.634241245
2353,AGO,0,4.402597403
2354,AGO,0,8.726519337
2355,AGO,0,5.485714286
2356,AGO,0,5.586206897
2357,AGO,0,3.024
2358,AGO,0,8.505882353
2359,AGO,0,7.658324266
2360,AGO,0,8.283236994
2361,AGO,0,3.705882353
2362,AGO,1,8
2363,AGO,0,7.346153846
2364,AGO,0,5.22754491
2365,AGO,0,6.563342318
2366,AGO,0,8.203278689
2367,AGO,0,8.79389313
2368,AGO,0,6.107142857
2369,AGO,0,8.12195122
2370,AGO,0,0
2371,AGO,0,7.257322176
2372,AGO,0,8.117647059
2373,AGO,0,0.526829268
2374,AGO,4,10
2375,AGO,4,10
2376,AGO,4,5
2377,AGO,4,10
2378,AGO,4,10
2379,AGO,4,10
2380,AGO,0,7.1
2381,AGO,0,8.32
2382,AGO,0,7.852941176
2383,AGO,0,7.198113208
2384,AGO,0,7.83
2385,AGO,0,7.203225806
2386,AGO,0,6.97311828
2387,AGO,0,7.891891892
2388,AGO,0,7.653136531
2389,AGO,0,8.270967742
2390,AGO,0,8.184466019
2391,AGO,0,6.328125
2392,AGO,1,8
2393,AGO,1,8
2394,AGO,0,0.663316583
2395,AGO,0,8
2396,AGO,0,9
2397,AGO,0,9
2398,AGO,4,10
2399,AGO,0,9
2400,AGO,0,3.270935961
2401,AGO,0,9
2402,AGO,0,10
2403,AGO,0,9
2404,AGO,0,9
2405,AGO,1,8
2406,AGO,1,8
2407,AGO,1,8
2408,AGO,4,10
2409,AGO,0,10
2410,AGO,0,10
2411,AGO,1,7
2412,AGO,0,8
2413,AGO,0,7.129807692
2414,AGO,0,8
2415,AGO,0,8
2416,AGO,0,9.074074074
2417,AGO,0,10
2418,AGO,0,8.105263158
2419,AGO,0,8.527777778
2420,AGO,4,10
2421,AGO,1,8
2422,AGO,0,10
2423,AGO,0,6.434482759
2424,AGO,0,4.931506849
2425,AGO,0,10
2426,AGO,0,10
2427,AGO,0,4.821138211
2428,AGO,0,8
2429,AGO,0,8
2430,AGO,0,9.848484848
2431,AGO,0,10
2432,AGO,1,7
2433,AGO,0,9.5
2434,AGO,1,8.015384615
2435,AGO,1,7
2436,AGO,1,10
2437,AGO,0,8.974358974
2438,AGO,0,9.415384615
2439,AGO,0,10
2440,AGO,0,7.235294118
2441,AGO,0,10
2442,AGO,0,10
2443,AGO,0,10
2444,AGO,0.696428571,10
2445,AGO,1,7
2446,AGO,4,10
2447,AGO,0.936170213,8
2448,AGO,4,10
2449,AGO,0,7.169811321
2450,AGO,4,10
2451,AGO,4,10
2452,AGO,0,1.302325581
2453,AGO,1,8
2454,AGO,0,4.279411765
2455,AGO,0,8
2456,AGO,0,9.8125
2457,AGO,0,3.545614035
2458,AGO,0,10
2459,AGO,0,8
2460,AGO,0,8
2461,AGO,0,10
2462,AGO,1,7.45
2463,AGO,1,8
2464,AGO,0,8
2465,AGO,0,7.84
2466,AGO,0,8
2467,AGO,0,7
2468,AGO,0,7.681818182
2469,AGO,0,8.826086957
2470,AGO,0,10
2471,AGO,0,10
2472,AGO,1,7
2473,AGO,1,10
2474,AGO,0,10
2475,AGO,0.071942446,10
2476,AGO,1.643835616,9.552631579
2477,AGO,0.116071429,9.095652174
2478,AGO,0,7.346938776
2479,AGO,0,6.452145215
2480,AGO,0,6.178666667
2481,AGO,0,9
2482,AGO,4,9.254545455
2483,AGO,0,7.494880546
2484,AGO,1,10
2485,AGO,1,7
2486,AGO,1,10
2487,AGO,0.4,10
2488,AGO,0,9.736842105
2489,AGO,1,7
2490,AGO,1,7
2491,AGO,0,10
2492,AGO,1,7
2493,AGO,0,10
2494,AGO,1,7.725806452
2495,AGO,1,10
2496,AGO,0,10
2497,AGO,0.984126984,7
2498,AGO,0.617391304,7
2499,AGO,0.935483871,7
2500,AGO,1,7
2501,AGO,0.535714286,10
2502,AGO,0.5,10
2503,AGO,0.526315789,7
2504,AGO,0.134831461,9.795454545
2505,AGO,0,1.04375
2506,AGO,0.175438596,7
2507,AGO,0,10
2508,AGO,0.023255814,7
2509,AGO,0,7
2510,AGO,0,3.73381295
2511,AGO,0,7.086956522
2512,AGO,0,7.16
2513,AGO,0,10
2514,AGO,0,7
2515,AGO,0,10
2516,AGO,0,3.20212766
2517,AGO,0,5.650485437
2518,AGO,0,7.833333333
2519,AGO,0.310559006,8
2520,AGO,0,3.979591837
2521,AGO,0,8
2522,AGO,0.029850746,7.909090909
2523,AGO,0.432432432,10
2524,AGO,0.448979592,10
2525,AGO,0,3.031413613
2526,AGO,0.321428571,8.701754386
2527,AGO,0.027027027,8
2528,AGO,0.096774194,8
2529,AGO,0.054054054,8
2530,AGO,1.418181818,9.407407407
2531,AGO,0,2.838709677
2532,AGO,0,10
2533,AGO,0,0.710059172
2534,AGO,0.888888889,10
2535,AGO,2.6,10
2536,AGO,0,0.878571429
2537,AGO,0,2.956521739
2538,AGO,0.878787879,8
2539,AGO,0.846153846,8
2540,AGO,0.6,8
2541,AGO,0.941176471,8
2542,AGO,3.278688525,10
2543,AGO,3.47826087,10
2544,AGO,0,3.101694915
2545,AGO,1,8
2546,AGO,3.582290431,7.763646574
2547,AGO,4,10
2548,AGO,4,9.454009233
2549,AGO,4,10
2550,AGO,4,3.082503941
2551,AGO,4,4.320117571
2552,AGO,3.86676375,0
2553,AGO,0,0.279069767
2554,AGO,4,10
2555,AGO,0,1.565217391
2556,AGO,4,10
2557,AGO,4,10
2558,AGO,0.025641026,8
2559,AGO,4,10
2560,AGO,0,0.362637363
2561,AGO,4,10
2562,AGO,1,8
2563,AGO,1,8
2564,AGO,1,8
2565,AGO,1,8
2566,AGO,0,7.833333333
2567,AGO,1,8
2568,AGO,2.03125,8.647058824
2569,AGO,4,10
2570,AGO,1,8
2571,AGO,4,10
2572,AGO,1,8
2573,AGO,4,10
2574,AGO,0,1.412803532
2575,AGO,4,10
2576,AGO,0,0.277777778
2577,AGO,4,10
2578,AGO,1,8
2579,AGO,4,10
2580,AGO,1,8
2581,AGO,4,10
2582,AGO,1,8
2583,AGO,2.275,8.9
2584,AGO,4,10
2585,AGO,2.285714286,10
2586,AGO,2.275,10
2587,AGO,0,0.584837545
2588,AGO,4,10
2589,AGO,0,7.611650485
2590,AGO,4,10
2591,AGO,1,8
2592,AGO,2.663366337,10
2593,AGO,0.375,8
2594,AGO,1,8
2595,AGO,0,1.658291457
2596,AGO,2.285714286,10
2597,AGO,4,10
2598,AGO,4,0
2599,AGO,4,10
2600,AGO,1,9.925925926
2601,AGO,0,1.447432763
2602,AGO,4,10
2603,AGO,1,8
2604,AGO,0,2.723897912
2605,AGO,1,10
2606,AGO,0,0
2607,AGO,1,9.08
2608,AGO,1,8
2609,AGO,1,8
2610,AGO,1,8
2611,AGO,1,8
2612,AGO,0,8
2613,AGO,0.85,8
2614,AGO,1,8
2615,AGO,0.35,8
2616,AGO,1,9.416666667
2617,AGO,0,10
2618,AGO,0,9.909090909
2619,AGO,0,9.017857143
2620,AGO,1,8
2621,AGO,1,10
2622,AGO,1,10
2623,AGO,0,0.293706294
2624,AGO,1,8
2625,AGO,1,8
2626,AGO,4,10
2627,AGO,0,0.089552239
2628,AGO,1,8
2629,AGO,3.774193548,9.964412811
2630,AGO,1,8
2631,AGO,1,8
2632,AGO,0,0.595419847
2633,AGO,1,10
2634,AGO,1,8
2635,AGO,0.204545455,8
2636,AGO,1,9.622641509
2637,AGO,1,8
2638,AGO,1,8
2639,AGO,1,8
2640,AGO,1,9.531914894
2641,AGO,0,6.730769231
2642,AGO,1,8
2643,AGO,0.503649635,10
2644,AGO,0,4.238410596
2645,AGO,1,8.02
2646,AGO,1.923976608,10
2647,AGO,0.985714286,8
2648,AGO,0.353846154,10
2649,AGO,0.714285714,9.119047619
2650,AGO,0.030674847,8.206060606
2651,AGO,0.119402985,8
2652,AGO,0,0.143884892
2653,AGO,0,10
2654,AGO,0,9.092436975
2655,AGO,0,4.048442907
2656,AGO,0,10
2657,AGO,0,2.352941176
2658,AGO,0,8.091666667
2659,AGO,0,10
2660,AGO,0,10
2661,AGO,0,0
2662,AGO,0,4.125
2663,AGO,0,3.138461538
2664,AGO,0,10
2665,AGO,0.647887324,8.657142857
2666,AGO,1,8
2667,AGO,0,6.817919075
2668,AGO,0,9.966101695
2669,AGO,0,6.917355372
2670,AGO,0,9.937888199
2671,AGO,0.083333333,8
2672,AGO,0,10
2673,AGO,0,4.076470588
2674,AGO,0,10
2675,AGO,0,10
2676,AGO,0,10
2677,AGO,0,9.771084337
2678,AGO,0.720930233,8
2679,AGO,0,10
2680,AGO,0.009389671,8
2681,AGO,0,8
2682,AGO,0,10
2683,AGO,0,8.607142857
2684,AGO,0,10
2685,AGO,0,5.282608696
2686,AGO,0.1,9.62962963
2687,AGO,0,10
2688,AGO,0.052083333,8
2689,AGO,0,10
2690,AGO,0,9.921348315
2691,AGO,0,8
2692,AGO,0,10
2693,AGO,0,9.776119403
2694,AGO,0,8.181818182
2695,AGO,0,6.607638889
2696,AGO,0,9
2697,AGO,0,10
2698,AGO,0,3.72972973
2699,AGO,0,9.678571429
2700,AGO,0,9
2701,AGO,1.220338983,3.13559322
2702,AGO,3.230769231,8.026315789
2703,AGO,0,8.028169014
2704,AGO,0,8
2705,AGO,0,10
2706,AGO,0,8
2707,AGO,0,8
2708,AGO,0,10
2709,AGO,0,6
2710,AGO,0,3.872093023
2711,AGO,0,8
2712,AGO,0,8.14893617
2713,AGO,0,8.027777778
2714,AGO,0,8.97260274
2715,AGO,0,2.829383886
2716,AGO,0,9.142857143
2717,AGO,0,10
2718,AGO,0,9.538461538
2719,AGO,0,7.957446809
2720,AGO,0,8.125
2721,AGO,0,8
2722,AGO,0,10
2723,AGO,0,8
2724,AGO,0,8
2725,AGO,0,10
2726,AGO,0,8
2727,AGO,0,8.430379747
2728,AGO,0,8.038461538
2729,AGO,0,10
2730,AGO,0,8.333333333
2731,AGO,0,8.25
2732,AGO,0,10
2733,AGO,0,8.275
2734,AGO,0,7.394636015
2735,AGO,0,2.875
2736,AGO,0,10
2737,AGO,0,10
2738,AGO,0,9.945945946
2739,AGO,0,10
2740,AGO,0,8.896551724
2741,AGO,0,8.983050847
2742,AGO,0,9.153846154
2743,AGO,0,9
2744,AGO,0.208695652,9.912280702
2745,AGO,0,5.242105263
2746,AGO,0,9.166666667
2747,AGO,0,9
2748,AGO,0,9.97826087
2749,AGO,0,10
2750,AGO,0,2.978070175
2751,AGO,0,9.896551724
2752,AGO,0,10
2753,AGO,2.641509434,10
2754,AGO,0,9
2755,AGO,0,9
2756,AGO,0,3.731343284
2757,AGO,0,9
2758,AGO,0,3.75
2759,AGO,0,9
2760,AGO,0,10
2761,AGO,0,9.136363636
2762,AGO,0,9
2763,AGO,0,9
2764,AGO,4,10
2765,AGO,0.965517241,10
2766,AGO,0,10
2767,AGO,4,10
2768,AGO,0,10
2769,AGO,0,2.222222222
2770,AGO,0,5.497058824
2771,AGO,0,9.777777778
2772,AGO,0,9
2773,AGO,0,7.635036496
2774,AGO,0,9
2775,AGO,1.430656934,10
2776,AGO,0,9
2777,AGO,0,9
2778,AGO,0,9
2779,AGO,0.157894737,10
2780,AGO,0,10
2781,AGO,0,9
2782,AGO,0,4.815286624
2783,AGO,0,5.008982036
2784,AGO,0,9.310344828
2785,AGO,2.676691729,6.911764706
2786,AGO,0.3125,0.882352941
2787,AGO,0,4.809171598
2788,AGO,0,10
2789,AGO,0,9
2790,AGO,0,8.409937888
2791,AGO,0,7.746031746
2792,AGO,0.073170732,10
2793,AGO,0,5.664948454
2794,AGO,0,3.388571429
2795,AGO,3.891891892,9.82300885
2796,AGO,0,4.818604651
2797,AGO,3.7375,10
2798,AGO,0,6.26993865
2799,AGO,4,10
2800,AGO,1.3828125,10
2801,AGO,0,9
2802,AGO,0,8.123076923
2803,AGO,0.888888889,10
2804,AGO,0.909090909,9.901234568
2805,AGO,0,3.121771218
2806,AGO,0,1.166666667
2807,AGO,0,0
2808,AGO,0.192,9.157024793
2809,AGO,0,9
2810,AGO,4,10
2811,AGO,0,8.955445545
2812,AGO,0,5.724511931
2813,AGO,0,10
2814,AGO,3.774647887,9.452054795
2815,AGO,0,4.449324324
2816,AGO,1,10
2817,AGO,0.182926829,0.512048193
2818,AGO,0.468085106,9.439429929
2819,AGO,0.242857143,9.227272727
2820,AGO,2.787234043,7
2821,AGO,0,9
2822,AGO,3.540983607,8.793103448
2823,AGO,0,7.141430948
2824,AGO,0,7.858823529
2825,AGO,0,8.991561181
2826,AGO,0,7.633401222
2827,AGO,4,10
2828,AGO,4,9.193548387
2829,AGO,0,5.743589744
2830,AGO,4,9
2831,AGO,0,9
2832,AGO,4,9
2833,AGO,2,9
2834,AGO,0,7.143497758
6150,BEN,5.851648352,9
6151,BEN,7.794117647,9
6152,BEN,4.951219512,9
6153,BEN,4.038461538,9
6154,BEN,4,9
6155,BEN,6.608695652,9
6156,BEN,7,9
6157,BEN,7.044871795,8.936708861
6158,BEN,7.009708738,9
6159,BEN,5.900990099,9
6160,BEN,0,0
6161,BEN,4,9
6162,BEN,4,6.428571429
6163,BEN,3.555555556,0
6164,BEN,3.428571429,0
6165,BEN,3.428571429,9
6166,BEN,4,9
6167,BEN,4,9
6168,BEN,0,0
6169,BEN,4,9
6170,BEN,4.214285714,9
6171,BEN,4,9
6172,BEN,4.65408805,8.459119497
6173,BEN,4.924623116,9
6174,BEN,4,9
6175,BEN,7.978378378,8.489010989
6176,BEN,4.5,8
6177,BEN,4,9
6178,BEN,5.922413793,8.564327485
6179,BEN,8.501805054,9
6180,BEN,7.070833333,9
6181,BEN,8.981012658,9
6182,BEN,7,0.321428571
6183,BEN,7.990610329,9
6184,BEN,8.362573099,9
6185,BEN,4,9
6186,BEN,4.915662651,9
6187,BEN,8,8
6188,BEN,1,8.523489933
6189,BEN,6.677165354,9
6190,BEN,2.058823529,9
6191,BEN,4.081081081,8.194444444
6192,BEN,2.841584158,1.670103093
6193,BEN,1.541666667,0
6194,BEN,3.349206349,9
6195,BEN,7,8.258823529
6196,BEN,7,8.0125
6197,BEN,7,0
6198,BEN,0.816326531,0
6199,BEN,4,9
6200,BEN,4,0
6201,BEN,4,0
6202,BEN,7,0
6203,BEN,7,0
6204,BEN,3.25,0
6205,BEN,6.727272727,9
6206,BEN,4,0
6207,BEN,4,9
6208,BEN,0,0
6209,BEN,4,6
6210,BEN,0,0
6211,BEN,0.2,0
6212,BEN,4,0
6213,BEN,4,9
6214,BEN,4,0
6215,BEN,4,0
6216,BEN,0,0
6217,BEN,0.777777778,0
6218,BEN,7,3.857142857
6219,BEN,5,9
6220,BEN,2.2,0
6221,BEN,6.083333333,0
6222,BEN,4,4.2
6223,BEN,0,0
6224,BEN,0,0
6225,BEN,4,0
6899,BWA,0,3.737668161
6900,BWA,0.014285714,8.411764706
6901,BWA,0.194552529,4.535714286
6902,BWA,0,7.245098039
6903,BWA,0,6.798003072
6904,BWA,0,8.296041308
6905,BWA,0.086476541,5.59926974
6906,BWA,0.015873016,9.305084746
6907,BWA,0,3.251012146
6908,BWA,1,9
6909,BWA,2.812877264,9
6910,BWA,0,5.883116883
6911,BWA,0.157255182,5.891696751
6912,BWA,0.332506203,8.680798005
6913,BWA,0.1179941,1.771676301
6914,BWA,0.044889503,4.249134948
6915,BWA,1,10
6916,BWA,0.020433112,6.019570815
6917,BWA,0.664739884,6.07622739
6918,BWA,1,7.403225806
6919,BWA,3.631728045,9.936170213
6920,BWA,4.221757322,8.398340249
6921,BWA,6.67012987,9.38381201
6922,BWA,1.414930556,8.892307692
6923,BWA,3.694545455,9
17417,BFA,1,7
17418,BFA,1.461538462,9
17419,BFA,1,6
17420,BFA,3.210526316,6
17421,BFA,7,9
17422,BFA,1,9
17423,BFA,7,9
17424,BFA,1,6
17425,BFA,4,9
17426,BFA,1,9
17427,BFA,4,6
17428,BFA,1,9
17429,BFA,4,9
17430,BFA,3.192307692,9
17431,BFA,3.785714286,9
17432,BFA,1.833333333,9
17433,BFA,4,9
17434,BFA,4,7
17435,BFA,4,7.470588235
17436,BFA,1,9
17437,BFA,4,6.5
17438,BFA,1,6
17439,BFA,5.363636364,9
17440,BFA,4,9
17441,BFA,4,9
17442,BFA,4,6
17443,BFA,7,9
17444,BFA,1,9
17445,BFA,1,7
17446,BFA,1,7
17447,BFA,1,7.181818182
17448,BFA,4,7
17449,BFA,4,7
17450,BFA,1,7
17451,BFA,8,8
17452,BFA,4.744186047,7.1625
17453,BFA,3.307228916,7.410179641
17454,BFA,7,9
17455,BFA,4,8.857142857
17456,BFA,4.333333333,9
17457,BFA,4,9
17458,BFA,1,6
17459,BFA,6.612903226,9
17460,BFA,4,6
17461,BFA,1,9
17462,BFA,1,6
17463,BFA,4,6
17464,BFA,4,7
17465,BFA,4,6
17466,BFA,4,9
17467,BFA,1,6
17468,BFA,1,9
17469,BFA,1,7
17470,BFA,4.245454545,7.389380531
17471,BFA,1,7.516129032
17472,BFA,2.8,7
17473,BFA,7.918238994,8
17474,BFA,2.25,7
17475,BFA,1,7
17476,BFA,1,7
17477,BFA,1,7
17478,BFA,1,8.92
17479,BFA,5.405405405,9
17480,BFA,3.15625,6
17481,BFA,7,9
17482,BFA,1.6,6
17483,BFA,1,6
17484,BFA,1.333333333,7.181818182
17485,BFA,1,7.285714286
17486,BFA,4,7.6
17487,BFA,4,7.571428571
17488,BFA,1,7.428571429
17489,BFA,4.226415094,9
17490,BFA,4,9
17491,BFA,1,7.05
17492,BFA,1,9
17493,BFA,3.727272727,9
17494,BFA,1,9
17495,BFA,4,9
17496,BFA,1.931034483,9
17497,BFA,4,6
17498,BFA,1,6
17499,BFA,1,9
17500,BFA,1,7
17501,BFA,1.642857143,9
17502,BFA,2.615384615,7
17503,BFA,2.090909091,7
17504,BFA,4,9
17505,BFA,1.157894737,7
17506,BFA,1.172131148,9
17507,BFA,1,9
17508,BFA,1,6
17509,BFA,3.052631579,9
17510,BFA,2.947368421,7.381578947
17511,BFA,1,7
17512,BFA,4,7.4
17513,BFA,1,6
17514,BFA,4,9
17515,BFA,1,7.206896552
17516,BFA,3.301369863,9
17517,BFA,1,7
17518,BFA,4,7
17519,BFA,1,9
17520,BFA,1,7.102564103
17521,BFA,1,7
17522,BFA,1.038095238,7.471153846
17523,BFA,5.658823529,7.743902439
17524,BFA,1,7
17525,BFA,1,7
17526,BFA,1.43902439,7.048484848
17527,BFA,1,7
17528,BFA,1,7
17529,BFA,1.477272727,7
17530,BFA,1.034682081,7
17531,BFA,7,8
17532,BFA,1,7
17533,BFA,1,7
17534,BFA,7.431818182,8
17535,BFA,1,7
17536,BFA,1,7
17537,BFA,5.826086957,7.369565217
17538,BFA,1,9
17539,BFA,1,7
17540,BFA,1,7
17541,BFA,1,7
17542,BFA,4,9
17543,BFA,1,8.846153846
17544,BFA,1,9
17545,BFA,4,7
17546,BFA,4,9
17547,BFA,3.917808219,7
17548,BFA,4,7
17549,BFA,3.730337079,9
17550,BFA,6.914285714,8
17551,BFA,2.056818182,9
17552,BFA,1,7
17553,BFA,4,9
17554,BFA,1.307692308,7
17555,BFA,1,8.857142857
17556,BFA,1,7
17557,BFA,1,7
17558,BFA,4,9
17559,BFA,1,7
17560,BFA,4,9
17561,BFA,3.25,7
17562,BFA,1,7
17563,BFA,1,8.36
17564,BFA,2.371428571,7
17565,BFA,2.21875,7
17566,BFA,1,7
17567,BFA,4.841666667,8.082644628
17568,BFA,4,9
17569,BFA,7,9
17570,BFA,2.258064516,7
17571,BFA,1,7.4
17572,BFA,1,9
17573,BFA,1,9
17574,BFA,1,7
17575,BFA,4,7
17576,BFA,4,7
17577,BFA,4,7
17578,BFA,4,7
17579,BFA,1,7
17580,BFA,8,8.645962733
17581,BFA,2.058823529,7.314285714
17582,BFA,1,9
17583,BFA,1,7
17584,BFA,2.899082569,8.336448598
17585,BFA,1,9
17586,BFA,1,7.133333333
17587,BFA,1,9
