OBJECTID,ISO,COUNT
188768,TZA,3
188769,TZA,1
188770,TZA,1
188771,TZA,1
188772,TZA,1
188773,TZA,1
188774,TZA,1
188775,TZA,1
188776,TZA,1
188777,TZA,1
188778,TZA,1
188779,TZA,1
188780,TZA,2
188781,TZA,1
188782,TZA,2
188783,TZA,1
188784,TZA,1
188785,TZA,1
188786,TZA,1
188787,TZA,1
188788,TZA,2
188789,TZA,2
188790,TZA,1
188791,TZA,1
188792,TZA,1
188793,TZA,1
188794,TZA,1
188795,TZA,1
188796,TZA,3
188797,TZA,1
188798,TZA,1
188799,TZA,1
188800,TZA,1
188801,TZA,1
188802,TZA,1
188803,TZA,1
188804,TZA,1
188805,TZA,1
188806,TZA,1
188807,TZA,1
188808,TZA,1
188809,TZA,1
188810,TZA,1
188811,TZA,1
188812,TZA,1
188813,TZA,1
188814,TZA,1
188815,TZA,1
188816,TZA,2
188817,TZA,3
188818,TZA,1
188819,TZA,1
188820,TZA,1
188821,TZA,1
188822,TZA,1
188823,TZA,1
188824,TZA,2
188825,TZA,1
188826,TZA,1
188827,TZA,1
188828,TZA,1
188829,TZA,1
188830,TZA,1
188831,TZA,1
188832,TZA,2
188833,TZA,3
188834,TZA,1
188835,TZA,1
188836,TZA,1
188837,TZA,1
188838,TZA,2
188839,TZA,1
188840,TZA,2
188841,TZA,1
188842,TZA,1
188843,TZA,1
188844,TZA,2
188845,TZA,1
188846,TZA,1
188847,TZA,1
188848,TZA,1
188849,TZA,2
188850,TZA,1
188851,TZA,1
188852,TZA,1
188853,TZA,1
188854,TZA,1
188855,TZA,1
188856,TZA,1
188857,TZA,1
188858,TZA,1
188859,TZA,1
188860,TZA,1
188861,TZA,1
188862,TZA,1
188863,TZA,1
188864,TZA,1
188865,TZA,1
188866,TZA,1
188867,TZA,1
188868,TZA,1
188869,TZA,1
188870,TZA,1
188871,TZA,1
188872,TZA,1
188873,TZA,1
188874,TZA,1
188875,TZA,1
188876,TZA,3
188877,TZA,1
188878,TZA,1
188879,TZA,1
188880,TZA,1
188881,TZA,1
188882,TZA,2
188883,TZA,1
188884,TZA,1
188885,TZA,1
188886,TZA,1
188887,TZA,2
188888,TZA,1
188889,TZA,1
188890,TZA,2
188891,TZA,1
188892,TZA,1
188893,TZA,1
188894,TZA,1
188895,TZA,2
188896,TZA,2
188897,TZA,3
188898,TZA,1
188899,TZA,1
188900,TZA,1
188901,TZA,1
188902,TZA,1
188903,TZA,1
188904,TZA,2
188905,TZA,1
188906,TZA,1
188907,TZA,1
188908,TZA,1
188909,TZA,2
188910,TZA,1
188911,TZA,1
188912,TZA,1
188913,TZA,1
188914,TZA,1
188915,TZA,1
188916,TZA,1
188917,TZA,1
188918,TZA,1
188919,TZA,1
188920,TZA,1
188921,TZA,1
188922,TZA,1
188923,TZA,2
188924,TZA,1
188925,TZA,2
188926,TZA,1
188927,TZA,1
188928,TZA,1
188929,TZA,1
188930,TZA,1
188931,TZA,1
188932,TZA,1
188933,TZA,1
188934,TZA,1
188935,TZA,1
188936,TZA,1
188937,TZA,1
188938,TZA,1
188939,TZA,2
188940,TZA,1
188941,TZA,1
188942,TZA,1
188943,TZA,1
188944,TZA,2
188945,TZA,1
188946,TZA,1
188947,TZA,1
188948,TZA,1
188949,TZA,2
188950,TZA,1
188951,TZA,1
188952,TZA,1
188953,TZA,2
188954,TZA,1
188955,TZA,1
188956,TZA,1
188957,TZA,1
188958,TZA,1
188959,TZA,1
188960,TZA,1
188961,TZA,1
188962,TZA,1
188963,TZA,1
188964,TZA,1
188965,TZA,1
188966,TZA,1
188967,TZA,1
188968,TZA,1
188969,TZA,1
188970,TZA,2
188971,TZA,1
188972,TZA,1
188973,TZA,1
188974,TZA,2
188975,TZA,1
188976,TZA,1
188977,TZA,1
188978,TZA,1
188979,TZA,1
188980,TZA,1
188981,TZA,1
188982,TZA,1
188983,TZA,1
188984,TZA,1
188985,TZA,1
188986,TZA,1
188987,TZA,1
188988,TZA,1
188989,TZA,1
188990,TZA,1
188991,TZA,1
188992,TZA,1
188993,TZA,1
188994,TZA,1
188995,TZA,1
188996,TZA,1
188997,TZA,1
188998,TZA,1
188999,TZA,1
189000,TZA,2
189001,TZA,1
189002,TZA,1
189003,TZA,1
189004,TZA,1
189005,TZA,1
189006,TZA,1
189007,TZA,1
189008,TZA,1
189009,TZA,1
189010,TZA,1
189011,TZA,1
189012,TZA,1
189013,TZA,1
189014,TZA,1
189015,TZA,1
189016,TZA,1
189017,TZA,2
189018,TZA,1
189019,TZA,1
189020,TZA,1
189021,TZA,2
189022,TZA,1
189023,TZA,1
189024,TZA,1
189025,TZA,1
189026,TZA,1
189027,TZA,1
189028,TZA,1
189029,TZA,1
189030,TZA,2
189031,TZA,1
189032,TZA,1
189033,TZA,1
189034,TZA,1
189035,TZA,1
189036,TZA,1
189037,TZA,2
189038,TZA,1
189039,TZA,1
189040,TZA,1
189041,TZA,1
189042,TZA,1
189043,TZA,1
189044,TZA,1
189045,TZA,1
189046,TZA,1
189047,TZA,1
189048,TZA,1
189049,TZA,1
189050,TZA,2
189051,TZA,1
189052,TZA,2
189053,TZA,1
189054,TZA,1
189055,TZA,1
189056,TZA,1
189057,TZA,1
189058,TZA,1
189059,TZA,1
189060,TZA,1
189061,TZA,1
189062,TZA,2
189063,TZA,1
189064,TZA,1
189065,TZA,1
189066,TZA,2
189067,TZA,1
189068,TZA,1
189069,TZA,1
189070,TZA,2
189071,TZA,2
189072,TZA,2
189073,TZA,1
189074,TZA,2
189075,TZA,1
189076,TZA,1
189077,TZA,1
189078,TZA,1
189079,TZA,1
189080,TZA,1
189081,TZA,2
189082,TZA,1
189083,TZA,1
189084,TZA,1
189085,TZA,2
189086,TZA,1
189087,TZA,1
189088,TZA,1
189089,TZA,1
189090,TZA,1
189091,TZA,1
189092,TZA,1
189093,TZA,1
189094,TZA,1
189095,TZA,2
189096,TZA,1
189097,TZA,1
189098,TZA,2
189099,TZA,1
189100,TZA,2
189101,TZA,2
189102,TZA,1
189103,TZA,1
189104,TZA,1
189105,TZA,1
189106,TZA,1
189107,TZA,1
189108,TZA,1
189109,TZA,1
189110,TZA,1
189111,TZA,2
189112,TZA,1
189113,TZA,1
189114,TZA,1
189115,TZA,1
189116,TZA,1
189117,TZA,1
189118,TZA,1
189119,TZA,1
189120,TZA,1
189121,TZA,1
189122,TZA,1
189123,TZA,1
189124,TZA,1
189125,TZA,1
189126,TZA,1
189127,TZA,1
189128,TZA,1
189129,TZA,1
189130,TZA,1
189131,TZA,1
189132,TZA,1
189133,TZA,1
189134,TZA,1
189135,TZA,1
189136,TZA,1
189137,TZA,1
189138,TZA,1
189139,TZA,1
189140,TZA,1
189141,TZA,1
189142,TZA,1
189143,TZA,2
189144,TZA,1
189145,TZA,1
189146,TZA,1
189147,TZA,1
189148,TZA,1
189149,TZA,1
189150,TZA,1
189151,TZA,1
189152,TZA,1
189153,TZA,1
189154,TZA,1
189155,TZA,2
189156,TZA,1
189157,TZA,1
189158,TZA,1
189159,TZA,2
189160,TZA,1
189161,TZA,1
189162,TZA,1
189163,TZA,1
189164,TZA,1
189165,TZA,1
189166,TZA,1
189167,TZA,1
189168,TZA,1
189169,TZA,1
189170,TZA,1
189171,TZA,1
189172,TZA,1
189173,TZA,1
189174,TZA,2
189175,TZA,1
189176,TZA,1
189177,TZA,1
189178,TZA,1
189179,TZA,1
189180,TZA,1
189181,TZA,1
189182,TZA,1
189183,TZA,2
189184,TZA,1
189185,TZA,1
189186,TZA,2
189187,TZA,2
189188,TZA,1
189189,TZA,1
189190,TZA,1
189191,TZA,2
189192,TZA,1
189193,TZA,1
189194,TZA,1
189195,TZA,2
189196,TZA,1
189197,TZA,1
189198,TZA,1
189199,TZA,1
189200,TZA,1
189201,TZA,1
189202,TZA,1
189203,TZA,1
189204,TZA,1
189205,TZA,1
189206,TZA,1
189207,TZA,2
189208,TZA,1
189209,TZA,1
189210,TZA,1
189211,TZA,2
189212,TZA,1
189213,TZA,2
189214,TZA,1
189215,TZA,1
189216,TZA,2
189217,TZA,1
189218,TZA,1
189219,TZA,1
189220,TZA,1
189221,TZA,1
189222,TZA,2
189223,TZA,1
189224,TZA,1
189225,TZA,1
189226,TZA,1
189227,TZA,1
189228,TZA,1
189229,TZA,3
189230,TZA,1
189231,TZA,1
189232,TZA,1
189233,TZA,1
189234,TZA,1
189235,TZA,1
189236,TZA,1
189237,TZA,1
189238,TZA,1
189239,TZA,1
189240,TZA,3
189241,TZA,1
189242,TZA,1
189243,TZA,1
189244,TZA,1
189245,TZA,2
189246,TZA,1
189247,TZA,1
189248,TZA,1
189249,TZA,1
189250,TZA,1
189251,TZA,1
189252,TZA,1
189253,TZA,1
189254,TZA,1
189255,TZA,1
189256,TZA,1
189257,TZA,1
189258,TZA,1
189259,TZA,1
189260,TZA,1
189261,TZA,1
189262,TZA,2
189263,TZA,1
189264,TZA,1
189265,TZA,2
189266,TZA,1
189267,TZA,1
189268,TZA,1
189269,TZA,1
189270,TZA,2
189271,TZA,1
189272,TZA,1
189273,TZA,1
189274,TZA,1
189275,TZA,1
189276,TZA,1
189277,TZA,1
189278,TZA,1
189279,TZA,1
189280,TZA,2
189281,TZA,1
189282,TZA,1
189283,TZA,2
189284,TZA,1
189285,TZA,1
189286,TZA,3
189287,TZA,1
189288,TZA,1
189289,TZA,1
189290,TZA,1
189291,TZA,2
189292,TZA,1
189293,TZA,3
189294,TZA,1
189295,TZA,1
189296,TZA,1
189297,TZA,2
189298,TZA,1
189299,TZA,1
189300,TZA,3
189301,TZA,2
189302,TZA,1
189303,TZA,1
189304,TZA,1
189305,TZA,1
189306,TZA,1
189307,TZA,1
189308,TZA,1
189309,TZA,1
189310,TZA,1
189311,TZA,1
189312,TZA,1
189313,TZA,1
189314,TZA,1
189315,TZA,1
189316,TZA,1
189317,TZA,2
189318,TZA,1
189319,TZA,3
189320,TZA,1
189321,TZA,1
189322,TZA,1
189323,TZA,2
189324,TZA,2
189325,TZA,1
189326,TZA,1
189327,TZA,2
189328,TZA,2
189329,TZA,1
189330,TZA,1
189331,TZA,1
189332,TZA,2
189333,TZA,1
189334,TZA,1
189335,TZA,2
189336,TZA,1
189337,TZA,1
189338,TZA,1
189339,TZA,1
189340,TZA,1
189341,TZA,1
189342,TZA,2
189343,TZA,1
189344,TZA,2
189345,TZA,2
189346,TZA,2
189347,TZA,1
189348,TZA,1
189349,TZA,2
189350,TZA,1
189351,TZA,1
189352,TZA,1
189353,TZA,1
189354,TZA,3
189355,TZA,1
189356,TZA,1
189357,TZA,1
189358,TZA,1
189359,TZA,2
189360,TZA,1
189361,TZA,2
189362,TZA,3
189363,TZA,1
189364,TZA,3
189365,TZA,1
189366,TZA,2
189367,TZA,2
189368,TZA,1
189369,TZA,2
189370,TZA,2
189371,TZA,3
189372,TZA,1
189373,TZA,2
189374,TZA,2
189375,TZA,2
189376,TZA,1
189377,TZA,1
189378,TZA,1
189379,TZA,1
189380,TZA,1
189381,TZA,2
189382,TZA,2
189383,TZA,2
189384,TZA,2
189385,TZA,1
189386,TZA,1
189387,TZA,1
189388,TZA,2
189389,TZA,1
189390,TZA,1
189391,TZA,2
189392,TZA,1
189393,TZA,1
189394,TZA,1
189395,TZA,1
189396,TZA,1
189397,TZA,3
189398,TZA,1
189399,TZA,1
189400,TZA,1
189401,TZA,1
189402,TZA,1
189403,TZA,1
189404,TZA,1
189405,TZA,1
189406,TZA,1
189407,TZA,1
189408,TZA,2
189409,TZA,1
189410,TZA,1
189411,TZA,1
189412,TZA,2
189413,TZA,1
189414,TZA,2
189415,TZA,2
189416,TZA,2
189417,TZA,1
189418,TZA,1
189419,TZA,2
189420,TZA,1
189421,TZA,1
189422,TZA,2
189423,TZA,1
189424,TZA,1
189425,TZA,1
189426,TZA,1
189427,TZA,2
189428,TZA,2
189429,TZA,1
189430,TZA,1
189431,TZA,2
189432,TZA,1
189433,TZA,1
189434,TZA,1
189435,TZA,1
189436,TZA,1
189437,TZA,2
189438,TZA,2
189439,TZA,1
189440,TZA,2
189441,TZA,1
189442,TZA,1
189443,TZA,1
189444,TZA,1
189445,TZA,1
189446,TZA,2
189447,TZA,2
189448,TZA,1
189449,TZA,1
189450,TZA,1
189451,TZA,1
189452,TZA,1
189453,TZA,1
189454,TZA,1
189455,TZA,2
189456,TZA,1
189457,TZA,1
189458,TZA,2
189459,TZA,1
189460,TZA,1
189461,TZA,2
189462,TZA,1
189463,TZA,1
189464,TZA,2
189465,TZA,1
189466,TZA,1
189467,TZA,4
189468,TZA,1
189469,TZA,1
189470,TZA,1
189471,TZA,2
189472,TZA,1
189473,TZA,2
189474,TZA,1
189475,TZA,1
189476,TZA,1
189477,TZA,2
189478,TZA,2
189479,TZA,2
189480,TZA,1
189481,TZA,1
189482,TZA,1
189483,TZA,1
189484,TZA,3
189485,TZA,1
189486,TZA,1
189487,TZA,1
189488,TZA,1
189489,TZA,1
189490,TZA,2
189491,TZA,2
189492,TZA,2
189493,TZA,1
189494,TZA,1
189495,TZA,2
189496,TZA,1
189497,TZA,1
189498,TZA,1
189499,TZA,3
189500,TZA,1
189501,TZA,1
189502,TZA,1
189503,TZA,2
189504,TZA,2
189505,TZA,2
189506,TZA,1
189507,TZA,2
189508,TZA,1
189509,TZA,1
189510,TZA,1
189511,TZA,1
189512,TZA,1
189513,TZA,1
189514,TZA,2
189515,TZA,1
189516,TZA,1
189517,TZA,1
189518,TZA,2
189519,TZA,1
189520,TZA,1
189521,TZA,1
189522,TZA,1
189523,TZA,1
189524,TZA,1
189525,TZA,1
189526,TZA,1
189527,TZA,1
189528,TZA,1
189529,TZA,2
189530,TZA,1
189531,TZA,1
189532,TZA,1
189533,TZA,1
189534,TZA,2
189535,TZA,2
189536,TZA,1
189537,TZA,1
189538,TZA,1
189539,TZA,1
189540,TZA,2
189541,TZA,2
189542,TZA,2
189543,TZA,1
189544,TZA,1
189545,TZA,2
189546,TZA,2
189547,TZA,2
189548,TZA,1
189549,TZA,1
189550,TZA,1
189551,TZA,2
189552,TZA,1
189553,TZA,1
189554,TZA,1
189555,TZA,1
189556,TZA,1
189557,TZA,2
189558,TZA,1
189559,TZA,2
189560,TZA,1
189561,TZA,2
189562,TZA,2
189563,TZA,1
189564,TZA,2
189565,TZA,1
189566,TZA,2
189567,TZA,2
189568,TZA,1
189569,TZA,1
189570,TZA,1
189571,TZA,1
189572,TZA,2
189573,TZA,1
189574,TZA,1
189575,TZA,1
189576,TZA,1
189577,TZA,2
189578,TZA,3
189579,TZA,1
189580,TZA,2
189581,TZA,1
189582,TZA,1
189583,TZA,2
189584,TZA,2
189585,TZA,2
189586,TZA,2
189587,TZA,1
189588,TZA,1
189589,TZA,1
189590,TZA,1
189591,TZA,1
189592,TZA,1
189593,TZA,1
189594,TZA,2
189595,TZA,2
189596,TZA,1
189597,TZA,1
189598,TZA,2
189599,TZA,2
189600,TZA,2
189601,TZA,2
189602,TZA,3
189603,TZA,1
189604,TZA,2
189605,TZA,2
189606,TZA,2
189607,TZA,1
189608,TZA,2
189609,TZA,3
189610,TZA,1
189611,TZA,2
189612,TZA,1
189613,TZA,2
189614,TZA,1
189615,TZA,1
189616,TZA,1
189617,TZA,2
189618,TZA,1
189619,TZA,2
189620,TZA,2
189621,TZA,1
189622,TZA,1
189623,TZA,1
189624,TZA,1
189625,TZA,1
189626,TZA,1
189627,TZA,1
189628,TZA,1
189629,TZA,2
189630,TZA,1
189631,TZA,1
189632,TZA,1
189633,TZA,1
189634,TZA,1
189635,TZA,2
189636,TZA,2
189637,TZA,1
189638,TZA,1
189639,TZA,2
189640,TZA,1
189641,TZA,2
189642,TZA,1
189643,TZA,1
189644,TZA,2
189645,TZA,2
189646,TZA,2
189647,TZA,2
189648,TZA,1
189649,TZA,1
189650,TZA,1
189651,TZA,1
189652,TZA,1
189653,TZA,2
189654,TZA,1
189655,TZA,1
189656,TZA,1
189657,TZA,1
189658,TZA,2
189659,TZA,1
189660,TZA,1
189661,TZA,2
189662,TZA,2
189663,TZA,2
189664,TZA,2
189665,TZA,1
189666,TZA,1
189667,TZA,1
189668,TZA,1
189669,TZA,1
189670,TZA,1
189671,TZA,2
189672,TZA,1
189673,TZA,1
189674,TZA,1
189675,TZA,2
189676,TZA,1
189677,TZA,1
189678,TZA,1
189679,TZA,1
189680,TZA,1
189681,TZA,1
189682,TZA,2
189683,TZA,1
189684,TZA,2
189685,TZA,1
189686,TZA,2
189687,TZA,1
189688,TZA,1
189689,TZA,2
189690,TZA,2
189691,TZA,2
189692,TZA,1
189693,TZA,2
189694,TZA,2
189695,TZA,2
189696,TZA,2
189697,TZA,2
189698,TZA,1
189699,TZA,4
189700,TZA,1
189701,TZA,1
189702,TZA,3
189703,TZA,2
189704,TZA,1
189705,TZA,1
189706,TZA,1
189707,TZA,2
189708,TZA,1
189709,TZA,1
189710,TZA,2
189711,TZA,1
189712,TZA,4
189713,TZA,1
189714,TZA,3
189715,TZA,1
189716,TZA,1
189717,TZA,1
189718,TZA,1
189719,TZA,2
189720,TZA,3
189721,TZA,2
189722,TZA,2
189723,TZA,1
189724,TZA,2
189725,TZA,1
189726,TZA,2
189727,TZA,1
189728,TZA,2
189729,TZA,1
189730,TZA,1
189731,TZA,1
189732,TZA,1
189733,TZA,2
195660,TGO,5
195661,TGO,4
195662,TGO,5
195663,TGO,3
195664,TGO,2
195665,TGO,2
195666,TGO,2
195667,TGO,1
195668,TGO,9
195669,TGO,3
195670,TGO,11
195671,TGO,4
195672,TGO,6
195673,TGO,3
195674,TGO,2
195675,TGO,2
195676,TGO,3
195677,TGO,6
195678,TGO,13
195679,TGO,8
195680,TGO,2
195703,TUN,1
195704,TUN,1
195705,TUN,1
195706,TUN,1
195707,TUN,1
195708,TUN,1
195709,TUN,1
195710,TUN,1
195711,TUN,1
195712,TUN,1
195713,TUN,1
195714,TUN,1
195715,TUN,1
195716,TUN,1
195717,TUN,1
195718,TUN,1
195719,TUN,1
195720,TUN,1
195721,TUN,1
195722,TUN,1
195723,TUN,1
195724,TUN,1
195725,TUN,2
195726,TUN,1
195727,TUN,1
195728,TUN,1
195729,TUN,1
195730,TUN,1
195731,TUN,1
195732,TUN,1
195733,TUN,1
195734,TUN,1
195735,TUN,1
195736,TUN,1
195737,TUN,1
195738,TUN,1
195739,TUN,1
195740,TUN,1
195741,TUN,1
195742,TUN,1
195743,TUN,1
195744,TUN,1
195745,TUN,1
195746,TUN,1
195747,TUN,1
195748,TUN,1
195749,TUN,1
195750,TUN,1
195751,TUN,1
195752,TUN,2
195754,TUN,1
195755,TUN,1
195756,TUN,1
195757,TUN,1
195758,TUN,1
195759,TUN,1
195760,TUN,1
195761,TUN,1
195762,TUN,1
195763,TUN,1
195764,TUN,1
195765,TUN,1
195766,TUN,1
195767,TUN,1
195768,TUN,1
195769,TUN,1
195770,TUN,1
195771,TUN,1
195773,TUN,1
195774,TUN,1
195775,TUN,1
195776,TUN,1
195777,TUN,1
195778,TUN,1
195779,TUN,1
195780,TUN,1
195781,TUN,1
195782,TUN,1
195783,TUN,1
195784,TUN,1
195785,TUN,1
195786,TUN,1
195787,TUN,1
195788,TUN,1
195790,TUN,1
195791,TUN,2
195792,TUN,1
195793,TUN,1
195794,TUN,1
195795,TUN,1
195796,TUN,1
195797,TUN,1
195798,TUN,1
195799,TUN,1
195800,TUN,1
195801,TUN,1
195802,TUN,1
195803,TUN,1
195804,TUN,1
195805,TUN,1
195806,TUN,1
195807,TUN,1
195808,TUN,1
195809,TUN,1
195810,TUN,1
195811,TUN,1
195812,TUN,1
195813,TUN,1
195814,TUN,1
195815,TUN,1
195816,TUN,1
195817,TUN,1
195818,TUN,1
195819,TUN,1
195820,TUN,1
195821,TUN,1
195823,TUN,1
195824,TUN,1
195825,TUN,1
195826,TUN,1
195827,TUN,1
195828,TUN,1
195829,TUN,1
195830,TUN,1
195831,TUN,1
195832,TUN,1
195833,TUN,1
195834,TUN,1
195835,TUN,1
195836,TUN,1
195837,TUN,1
195838,TUN,1
195839,TUN,1
195840,TUN,1
195841,TUN,1
195842,TUN,1
195843,TUN,1
195844,TUN,1
195845,TUN,2
195846,TUN,1
195847,TUN,1
195848,TUN,1
195849,TUN,1
195850,TUN,1
195851,TUN,1
195852,TUN,1
195853,TUN,1
195854,TUN,1
195855,TUN,1
195856,TUN,1
195857,TUN,1
195858,TUN,1
195859,TUN,1
195860,TUN,1
195861,TUN,1
195862,TUN,1
195863,TUN,1
195864,TUN,1
195865,TUN,1
195866,TUN,1
195867,TUN,1
195868,TUN,1
195869,TUN,1
195870,TUN,1
195871,TUN,1
195872,TUN,1
195873,TUN,1
195874,TUN,1
195875,TUN,1
195876,TUN,1
195877,TUN,1
195878,TUN,1
195879,TUN,1
195880,TUN,1
195881,TUN,1
195882,TUN,1
195883,TUN,1
195884,TUN,1
195885,TUN,1
195886,TUN,1
195887,TUN,1
195889,TUN,1
195891,TUN,1
195892,TUN,1
195893,TUN,1
195894,TUN,1
195895,TUN,1
195896,TUN,1
195897,TUN,1
195898,TUN,1
195899,TUN,1
195900,TUN,1
195901,TUN,1
195902,TUN,1
195903,TUN,1
195904,TUN,1
195905,TUN,1
195906,TUN,1
195907,TUN,2
195908,TUN,1
195909,TUN,1
195910,TUN,1
195911,TUN,1
195912,TUN,1
195913,TUN,1
195914,TUN,1
195915,TUN,1
195916,TUN,1
195917,TUN,1
195918,TUN,1
195919,TUN,2
195920,TUN,1
195921,TUN,1
195922,TUN,1
195923,TUN,1
195924,TUN,1
195925,TUN,1
195926,TUN,1
195927,TUN,2
195928,TUN,1
195929,TUN,1
195930,TUN,1
195931,TUN,1
195932,TUN,1
195933,TUN,1
195934,TUN,1
195935,TUN,1
195936,TUN,1
195937,TUN,1
195938,TUN,1
195939,TUN,1
195940,TUN,1
195941,TUN,1
195942,TUN,1
195943,TUN,1
195944,TUN,1
195945,TUN,1
195946,TUN,1
195947,TUN,1
195948,TUN,1
195949,TUN,1
195950,TUN,1
195951,TUN,1
195952,TUN,1
195953,TUN,1
195954,TUN,1
195955,TUN,2
195956,TUN,1
195957,TUN,1
195958,TUN,1
195959,TUN,1
195960,TUN,1
195961,TUN,1
195962,TUN,1
195963,TUN,1
195964,TUN,1
195965,TUN,1
195966,TUN,2
195967,TUN,1
195968,TUN,1
195969,TUN,4
195970,TUN,2
196918,UGA,1
196919,UGA,1
196920,UGA,1
196921,UGA,2
196922,UGA,1
196923,UGA,1
196924,UGA,1
196925,UGA,1
196926,UGA,1
196927,UGA,1
196928,UGA,1
196929,UGA,1
196930,UGA,1
196931,UGA,3
196932,UGA,1
196933,UGA,1
196934,UGA,1
196935,UGA,1
196936,UGA,1
196937,UGA,1
196938,UGA,2
196939,UGA,1
196940,UGA,1
196941,UGA,1
196942,UGA,2
196943,UGA,1
196944,UGA,1
196945,UGA,1
196946,UGA,1
196947,UGA,1
196948,UGA,1
196949,UGA,1
196950,UGA,1
196951,UGA,2
196952,UGA,1
196953,UGA,1
196954,UGA,2
196955,UGA,1
196956,UGA,2
196957,UGA,1
196958,UGA,1
196959,UGA,1
196960,UGA,1
196961,UGA,1
196962,UGA,1
196963,UGA,1
196964,UGA,1
196965,UGA,1
196966,UGA,1
196967,UGA,1
196968,UGA,1
196969,UGA,1
196970,UGA,1
196971,UGA,1
196972,UGA,1
196973,UGA,1
196974,UGA,1
196975,UGA,1
196976,UGA,1
196977,UGA,1
196978,UGA,1
196979,UGA,1
196980,UGA,1
196981,UGA,1
196982,UGA,2
196983,UGA,1
196984,UGA,1
196985,UGA,1
196986,UGA,1
196987,UGA,1
196988,UGA,2
196989,UGA,2
196990,UGA,1
196991,UGA,1
196992,UGA,1
196993,UGA,1
196994,UGA,1
196995,UGA,1
196996,UGA,1
196997,UGA,1
196998,UGA,3
196999,UGA,2
197000,UGA,2
197001,UGA,3
197002,UGA,2
197003,UGA,1
197004,UGA,2
197005,UGA,1
197006,UGA,2
197007,UGA,2
197008,UGA,1
197009,UGA,1
197010,UGA,1
197011,UGA,2
197012,UGA,2
197013,UGA,1
197014,UGA,1
197015,UGA,1
197016,UGA,1
197017,UGA,1
197018,UGA,1
197019,UGA,2
197020,UGA,1
197021,UGA,1
197022,UGA,1
197023,UGA,1
197024,UGA,1
197025,UGA,1
197026,UGA,1
197027,UGA,1
197028,UGA,1
197029,UGA,1
197030,UGA,2
197031,UGA,1
197032,UGA,2
197033,UGA,1
197034,UGA,1
197035,UGA,1
197036,UGA,1
197037,UGA,1
197038,UGA,1
197039,UGA,1
197040,UGA,2
197041,UGA,2
197042,UGA,2
197043,UGA,1
197044,UGA,1
197045,UGA,1
197046,UGA,1
197047,UGA,1
197048,UGA,1
197049,UGA,1
197050,UGA,1
197051,UGA,2
197052,UGA,1
197053,UGA,1
197054,UGA,1
197055,UGA,1
197056,UGA,1
197057,UGA,2
197058,UGA,1
197059,UGA,1
197060,UGA,1
197061,UGA,1
197062,UGA,1
197063,UGA,1
197064,UGA,1
197065,UGA,1
197066,UGA,1
197067,UGA,1
197068,UGA,1
197069,UGA,2
197070,UGA,1
197071,UGA,1
197072,UGA,1
197073,UGA,1
197074,UGA,1
197075,UGA,1
197076,UGA,1
197077,UGA,2
197078,UGA,1
197079,UGA,2
197080,UGA,2
197081,UGA,2
197082,UGA,1
197083,UGA,3
197084,UGA,1
197085,UGA,1
197086,UGA,1
197087,UGA,1
197088,UGA,1
197089,UGA,1
197090,UGA,1
197091,UGA,1
197092,UGA,1
197093,UGA,1
197094,UGA,1
197095,UGA,1
197096,UGA,2
197097,UGA,2
197098,UGA,1
197099,UGA,2
197100,UGA,1
197101,UGA,1
197102,UGA,1
197103,UGA,1
197104,UGA,1
197105,UGA,1
197106,UGA,1
197107,UGA,1
197108,UGA,1
197109,UGA,1
197110,UGA,1
197111,UGA,1
197112,UGA,1
197113,UGA,1
197114,UGA,1
197115,UGA,1
197116,UGA,1
197117,UGA,1
197118,UGA,2
197119,UGA,2
197120,UGA,1
197121,UGA,1
197122,UGA,1
197123,UGA,1
197124,UGA,1
197125,UGA,1
197126,UGA,1
197127,UGA,1
197128,UGA,1
197129,UGA,1
197130,UGA,1
197131,UGA,1
197132,UGA,1
197133,UGA,1
197134,UGA,1
197135,UGA,1
197136,UGA,1
197137,UGA,1
197138,UGA,1
197139,UGA,1
197140,UGA,1
197141,UGA,1
197142,UGA,1
197143,UGA,1
197144,UGA,1
197145,UGA,1
197146,UGA,1
197147,UGA,2
197148,UGA,1
197149,UGA,2
197150,UGA,1
197151,UGA,1
197152,UGA,2
197153,UGA,1
197154,UGA,2
197155,UGA,1
197156,UGA,1
197157,UGA,1
197158,UGA,1
197159,UGA,1
197160,UGA,1
197161,UGA,1
197162,UGA,1
197163,UGA,1
197164,UGA,2
197165,UGA,1
197166,UGA,2
197167,UGA,1
197168,UGA,2
197169,UGA,1
197170,UGA,1
197171,UGA,1
197172,UGA,1
197173,UGA,1
197174,UGA,1
197175,UGA,1
197176,UGA,1
197177,UGA,1
197178,UGA,1
197179,UGA,2
197180,UGA,2
197181,UGA,3
197182,UGA,2
197183,UGA,1
197184,UGA,1
197185,UGA,1
197186,UGA,2
197187,UGA,1
197188,UGA,1
197189,UGA,1
197190,UGA,2
197191,UGA,1
197192,UGA,1
197193,UGA,1
197194,UGA,1
197195,UGA,2
197196,UGA,1
197197,UGA,1
197198,UGA,1
197199,UGA,1
197200,UGA,1
197201,UGA,1
197202,UGA,1
197203,UGA,1
197204,UGA,2
197205,UGA,1
197206,UGA,1
197207,UGA,1
197208,UGA,1
197209,UGA,1
197210,UGA,1
197211,UGA,1
197212,UGA,1
197213,UGA,1
197214,UGA,1
197215,UGA,1
197216,UGA,1
197217,UGA,1
197218,UGA,1
197219,UGA,1
197220,UGA,1
197221,UGA,1
