OBJECTID,ISO,u5pop.mean,imr.mean.10000,imr.perc.mean,uw.count.sum,uw.perc.mean
1188,DZA,27481.7207,370,0.037,86.82557269,0.046
1189,DZA,10581.82689,370,0.037,48.60370004,0.046
1190,DZA,7725.047869,300,0.03,26.0783506,0.038
1191,DZA,18377.11877,300,0.03,77.96058348,0.038
1192,DZA,19525.65564,300,0.03,114.671248,0.038
1193,DZA,14682.30957,300,0.03,23.65752241,0.038
1194,DZA,29561.41059,300,0.03,42.31692167,0.038
1195,DZA,52168.0841,300,0.03,162.1430741,0.038
1196,DZA,7105.731708,370,0.037,25.09099144,0.046
1197,DZA,6168.307324,368.3298044,0.03683298,39.36206588,0.046
1198,DZA,9638.370847,370,0.037,83.1448023,0.046
1199,DZA,15276.72467,300,0.03,40.08833494,0.038
1200,DZA,30818.60937,300,0.03,40.20023566,0.038
1201,DZA,9693.472165,370,0.037,86.0258342,0.046
1202,DZA,10271.57322,370,0.037,42.18155039,0.046
1203,DZA,21050.99554,300,0.03,99.59628899,0.038
1204,DZA,20237.41316,300,0.03,136.7006415,0.038
1205,DZA,20709.88471,370,0.037,247.6581464,0.046
1206,DZA,17314.75589,300,0.03,42.69079561,0.038
1207,DZA,20311.87613,370,0.037,230.4082525,0.046
1208,DZA,16649.24014,300,0.03,44.37931831,0.038
1209,DZA,12896.81286,370,0.037,48.29245767,0.046
1210,DZA,15867.41983,370,0.037,131.8760661,0.046
1211,DZA,9453.169306,370,0.037,86.76567997,0.046
1212,DZA,20300.19329,300,0.03,45.66169658,0.038
1213,DZA,34018.85907,300,0.03,28.54119563,0.038
1214,DZA,8808.756746,368.584195,0.03685842,27.39435311,0.046
1215,DZA,12902.04742,300,0.03,14.83619949,0.038
1216,DZA,7945.902927,297.5443514,0.029754435,126.7763521,0.04502087
1217,DZA,18760.19401,300,0.03,31.1817711,0.038
1218,DZA,20985.17376,300,0.03,54.29161249,0.038
1219,DZA,200364.0955,300,0.03,342.0375743,0.038
1220,DZA,24782.69013,300,0.03,159.0028537,0.038
1221,DZA,13885.43722,370,0.037,71.63053323,0.046
1222,DZA,8655.377665,360.0115567,0.036001156,122.9544583,0.046
1223,DZA,10000.9032,370,0.037,22.32059014,0.046
1224,DZA,24881.00963,300,0.03,51.46574955,0.038
1225,DZA,78508.33191,300,0.03,205.1819833,0.038
1226,DZA,13576.75714,312.1190581,0.031211906,41.41088935,0.039623812
1227,DZA,18828.85938,300,0.03,21.04355483,0.038
1228,DZA,13976.0719,370,0.037,170.3043772,0.046
1229,DZA,12577.0498,370,0.037,88.16613578,0.046
1230,DZA,22324.10734,300,0.03,87.74074913,0.038
1231,DZA,14040.69043,370,0.037,62.72774986,0.046
1232,DZA,13896.41422,370,0.037,84.83843791,0.046
1233,DZA,10323.70404,370,0.037,105.296496,0.046
1234,DZA,75918.69923,300,0.03,182.1224152,0.038
1235,DZA,13853.11035,370,0.037,62.6215884,0.046
1236,DZA,18828.85938,300,0.03,15.81033726,0.038
1237,DZA,23031.38793,300,0.03,94.41522171,0.038
1238,DZA,136567.551,300,0.03,89.22486672,0.038
1239,DZA,12010.26623,306.7820347,0.030678203,28.3161842,0.038556407
1240,DZA,18828.85938,300,0.03,35.05359216,0.038
1241,DZA,205422.5938,300,0.03,340.7982576,0.038
1242,DZA,24905.07031,300,0.03,61.09982529,0.038
1243,DZA,205422.5938,300,0.03,533.7290229,0.038
1244,DZA,7682.419635,254.1227274,0.025412273,90.42216622,0.045
1245,DZA,13911.97565,370,0.037,104.4569065,0.046
1246,DZA,13853.11035,370,0.037,87.17729199,0.046
1247,DZA,78835.04688,300,0.03,58.03005101,0.038
1248,DZA,9760.998803,368.1195815,0.036811958,34.9450325,0.046
1249,DZA,24905.07031,300,0.03,37.71118168,0.038
1250,DZA,28008.58732,300,0.03,45.67773214,0.038
1251,DZA,8434.743787,338.5588825,0.033855888,65.89508278,0.045664983
1252,DZA,78835.04688,300,0.03,126.2849669,0.038
1253,DZA,12750.44204,370,0.037,152.9497731,0.046
1254,DZA,205422.5938,300,0.03,262.1240093,0.038
1255,DZA,18749.45763,300,0.03,85.86459725,0.038
1256,DZA,19647.13086,300,0.03,20.17498108,0.038
1257,DZA,13665.21668,370,0.037,114.0635993,0.046
1258,DZA,24900.26953,300,0.03,47.57493065,0.038
1259,DZA,14128.83984,314,0.0314,104.5810534,0.04
1260,DZA,78835.04688,300,0.03,400.1561291,0.038
1261,DZA,18828.85938,300,0.03,39.19068198,0.038
1262,DZA,11420.83207,370,0.037,206.5827706,0.046
1263,DZA,13407.70996,370,0.037,120.3205406,0.046
1264,DZA,11088.22957,370,0.037,39.24660074,0.046
1265,DZA,205151.4261,300,0.03,726.4293383,0.038
1266,DZA,24900.29195,300,0.03,49.9304485,0.038
1267,DZA,205422.5938,300,0.03,335.8729127,0.038
1268,DZA,14567.77918,312.401964,0.031240196,42.18702221,0.039771709
1269,DZA,150447.1842,300,0.03,140.2585273,0.038
1270,DZA,22682.64669,300,0.03,70.73549708,0.038
1271,DZA,24900.26953,300,0.03,59.49257931,0.038
1272,DZA,11220.26916,370,0.037,84.85493881,0.046
1273,DZA,14128.83984,314,0.0314,49.95685686,0.04
1274,DZA,24900.26953,300,0.03,31.28090139,0.038
1275,DZA,16585.04003,370,0.037,148.7624904,0.046
1276,DZA,69403.92163,300,0.03,221.1179711,0.038
1277,DZA,16932.82863,303.7915847,0.030379158,41.11708888,0.038541655
1278,DZA,116979.1963,300,0.03,509.4177843,0.038
1279,DZA,14147.40282,370,0.037,148.5687663,0.046
1280,DZA,4800.006836,300,0.03,10.9817352,0.038
1281,DZA,6297.224919,300,0.03,46.72867583,0.038
1282,DZA,19170.01743,370,0.037,109.0402524,0.046
1283,DZA,13044.69287,359.1784001,0.03591784,29.61444952,0.044688291
1284,DZA,17974.2793,300,0.03,31.48694927,0.038
1285,DZA,24900.26953,300,0.03,50.29276849,0.038
1286,DZA,14341.18923,370,0.037,113.445325,0.046
1287,DZA,11134.03027,300,0.03,20.95938012,0.038
1288,DZA,12680.6847,300,0.03,143.2772103,0.038
1289,DZA,11905.58482,315.4275824,0.031542758,151.3713044,0.038664982
1290,DZA,23686.42378,370,0.037,261.2938939,0.046
1291,DZA,13619.95091,322.0210937,0.032202109,83.82057197,0.040748297
1292,DZA,14507.07501,313.0144906,0.031301449,180.0831201,0.039626811
1293,DZA,14497.45955,370,0.037,29.59143198,0.046
1294,DZA,7928.294702,370,0.037,97.80313029,0.046
1295,DZA,14865.62426,370,0.037,130.4919898,0.046
1296,DZA,10267.3997,370,0.037,227.6674133,0.046
1297,DZA,8119.838653,370,0.037,70.86160994,0.046
1298,DZA,21647.9503,370,0.037,437.5749065,0.046
1299,DZA,11473.09399,300,0.03,73.05792473,0.038
1300,DZA,8713.079309,300,0.03,78.70421438,0.038
1301,DZA,9693.771743,300,0.03,28.52406374,0.038
1302,DZA,14514.03165,300,0.03,79.28628163,0.038
1303,DZA,13261.46537,300,0.03,128.91357,0.038
1304,DZA,7398.501911,370,0.037,83.54951882,0.046
1305,DZA,6032.033398,370,0.037,47.78489788,0.046
1306,DZA,8522.857825,303.260321,0.030326032,33.77471077,0.038
1307,DZA,13428.61847,370,0.037,114.6016409,0.046
1308,DZA,6581.975074,300,0.03,51.00324193,0.038
1309,DZA,6595.869225,300,0.03,33.86103338,0.038
1310,DZA,9117.53602,506.120786,0.050612079,58.75008311,0.046858349
1311,DZA,13160.38787,510,0.051,48.29571036,0.047
1312,DZA,3094.237374,236.2887819,0.023628878,33.67771412,0.045046308
1313,DZA,6566.315019,370,0.037,105.7151743,0.046
1314,DZA,7200.675677,430.6732057,0.043067321,137.2271546,0.043661394
1315,DZA,4478.797974,366.5,0.03665,407.6269989,0.0455
1316,DZA,7992.120789,372.8878685,0.037288787,27.57439057,0.04117842
1317,DZA,15042.16992,510,0.051,61.48426318,0.047
1318,DZA,6145.035491,370,0.037,88.44455851,0.046
1319,DZA,5357.182668,370,0.037,45.18844972,0.046
1320,DZA,19802.05078,510,0.051,74.73776521,0.047
1321,DZA,6352.958184,320.4304793,0.032043048,67.09237429,0.040331658
1322,DZA,13222.98047,510,0.051,43.5760618,0.047
1323,DZA,5575.226641,406.8238312,0.040682383,42.96454631,0.042380852
1324,DZA,11153.89073,510,0.051,82.19319255,0.047
1325,DZA,2840.962356,370,0.037,85.52151455,0.046
1326,DZA,6317.336914,370,0.037,37.81639618,0.046
1327,DZA,4007.183506,370,0.037,60.08516299,0.046
1328,DZA,4383.729049,370,0.037,49.55362919,0.046
1329,DZA,3260.693674,363.3862752,0.036338628,133.131348,0.045282858
1330,DZA,2868.567044,244.1778772,0.024417788,63.33972091,0.060294238
1331,DZA,9014.567149,510,0.051,58.14678658,0.047
1332,DZA,78835.04688,300,0.03,341.9252362,0.038
1333,DZA,117905.2065,300,0.03,195.9874201,0.038
1334,DZA,78835.04688,300,0.03,250.56368,0.038
1335,DZA,6332.125,300,0.03,8.748265727,0.038
1336,DZA,20311.18099,300,0.03,86.8025367,0.038
1337,DZA,24321.45439,300,0.03,52.82944799,0.038
1338,DZA,11193.7002,304,0.0304,33.53448465,0.038
1339,DZA,18828.85938,300,0.03,23.60872444,0.038
1340,DZA,12050.9574,370,0.037,67.24776362,0.046
1341,DZA,21955.50977,300,0.03,33.1906081,0.038
1342,DZA,17974.2793,300,0.03,36.32945552,0.038
1343,DZA,23628.09186,300,0.03,37.90376441,0.038
1344,DZA,205422.5938,300,0.03,1064.994787,0.038
1345,DZA,205422.5938,300,0.03,498.7854901,0.038
1346,DZA,24900.69722,300,0.03,70.00303235,0.038
1347,DZA,19647.13086,300,0.03,69.69037861,0.038
1348,DZA,12556.8253,344.6349866,0.034463499,23.62433739,0.042925453
1349,DZA,15417.39392,309.3087918,0.030930879,45.60772607,0.039329827
1350,DZA,68845.48851,300,0.03,121.1792274,0.038
1351,DZA,24903.68625,300,0.03,31.42261248,0.038
1352,DZA,6811.833141,300,0.03,25.79095014,0.038
1353,DZA,18828.85938,300,0.03,50.21499567,0.038
1354,DZA,24905.07031,300,0.03,79.57774989,0.038
1355,DZA,11193.7002,304,0.0304,18.32994699,0.038
1356,DZA,24900.26953,300,0.03,39.84458618,0.038
1357,DZA,11087.66933,370,0.037,82.06583297,0.046
1358,DZA,13984.16955,370,0.037,81.04588079,0.046
1359,DZA,21955.50977,300,0.03,39.302624,0.038
1360,DZA,7969.765731,293.4020139,0.029340201,64.61921991,0.045
1361,DZA,6274.345215,300,0.03,11.64502927,0.038
1362,DZA,13853.11035,370,0.037,66.47609262,0.046
1363,DZA,12372.65226,370,0.037,210.8437703,0.046
1364,DZA,13898.70996,370,0.037,65.07612888,0.046
1365,DZA,100827.2786,300,0.03,381.2484041,0.038
1366,DZA,24402.42135,300,0.03,62.02356779,0.038
1367,DZA,13407.70996,370,0.037,138.6111016,0.046
1368,DZA,34399.57396,300,0.03,61.04208846,0.038
1369,DZA,18828.85938,300,0.03,58.83921818,0.038
1370,DZA,13965.00824,313.4418269,0.031344183,74.50199874,0.039888365
1371,DZA,14054.79328,370,0.037,63.49562845,0.046
1372,DZA,13871.90659,370,0.037,51.30581507,0.046
1373,DZA,14089.40698,370,0.037,85.72132523,0.046
1374,DZA,8109.242326,330.0802912,0.033008029,125.461399,0.045523637
1375,DZA,20623.85455,300,0.03,58.82683072,0.038
1376,DZA,24905.07031,300,0.03,37.35831886,0.038
1377,DZA,9640.166928,368.1374937,0.036813749,56.85839416,0.046
1378,DZA,6332.125,300,0.03,24.42465292,0.038
1379,DZA,11193.7002,304,0.0304,33.31644806,0.038
1380,DZA,24579.88074,300,0.03,122.1701785,0.038
1381,DZA,24900.26953,300,0.03,52.89115292,0.038
1382,DZA,11193.7002,304,0.0304,57.77359548,0.038
1383,DZA,17974.2793,300,0.03,47.45522515,0.038
1384,DZA,83063.66483,300,0.03,438.3271311,0.038
1385,DZA,21955.50977,300,0.03,82.60167963,0.038
1386,DZA,6274.345215,300,0.03,17.99844478,0.038
1387,DZA,16998.75062,300,0.03,97.18063541,0.038
1388,DZA,8198.437122,364.2496524,0.036424965,56.03940047,0.046
1389,DZA,11513.02365,313.5190855,0.031351909,20.13141336,0.039153829
1390,DZA,16501.31666,370,0.037,166.2715717,0.046
1391,DZA,24900.26953,300,0.03,41.27177763,0.038
1392,DZA,10940.83669,300,0.03,128.7872488,0.038
1393,DZA,18449.60708,370,0.037,49.54388293,0.046
1394,DZA,19863.60266,300,0.03,25.01209334,0.038
1395,DZA,11588.44082,300,0.03,58.05171837,0.038
1396,DZA,16131.41616,300,0.03,55.51687436,0.038
1397,DZA,14292.00201,370,0.037,149.6382884,0.046
1398,DZA,4800.006836,300,0.03,7.000097795,0.038
1399,DZA,21892.32503,300,0.03,81.29376319,0.038
1400,DZA,4231.17252,300,0.03,22.21657187,0.038
1401,DZA,14139.80155,315.5026058,0.031550261,33.27731174,0.040162444
1402,DZA,14128.83984,314,0.0314,23.49027793,0.04
1403,DZA,8292.723922,365.7548631,0.036575486,119.3033847,0.046
1404,DZA,6900.280821,300,0.03,31.80566955,0.038
1405,DZA,23796.54543,300,0.03,25.07080843,0.038
1406,DZA,14281.41091,370,0.037,78.5529878,0.046
1407,DZA,15160.01603,370,0.037,73.93774949,0.046
1408,DZA,18808.04622,300,0.03,81.50210482,0.038
1409,DZA,14132.35534,370,0.037,101.6000082,0.046
1410,DZA,6994.783995,300,0.03,38.84878605,0.038
1411,DZA,21329.42628,300,0.03,20.87878557,0.038
1412,DZA,19756.17605,300,0.03,33.57496093,0.038
1413,DZA,20300.14549,300,0.03,22.49466569,0.038
1414,DZA,12852.14673,300,0.03,43.36288849,0.038
1415,DZA,19586.29619,300,0.03,45.00301565,0.038
1416,DZA,16119.59488,370,0.037,41.90934046,0.046
1417,DZA,19302.13514,300,0.03,29.80084341,0.038
1418,DZA,6522.803768,300,0.03,44.42013562,0.038
1419,DZA,8704.79104,300,0.03,38.9161732,0.038
1420,DZA,14218.3096,341.014318,0.034101432,48.37081879,0.042391529
1421,DZA,17325.87962,303.9137545,0.030391375,28.84052728,0.038489219
1422,DZA,15463.50528,300,0.03,36.20587928,0.038
1423,DZA,10648.24965,300,0.03,62.58863749,0.038
1424,DZA,8278.057801,370,0.037,56.49424634,0.046
1425,DZA,14243.39155,329.7024832,0.032970248,36.40799164,0.041697566
1426,DZA,12444.76485,370,0.037,51.46058054,0.046
1427,DZA,15411.94941,300,0.03,25.48250996,0.038
1428,DZA,14143.13933,362.8846304,0.036288463,100.3984012,0.045116278
1429,DZA,11255.6975,370,0.037,52.86702779,0.046
1430,DZA,8830.280543,370,0.037,25.16834401,0.046
1431,DZA,17711.7649,301.7454904,0.030174549,56.41978194,0.038218186
1432,DZA,14392.3837,370,0.037,59.26946983,0.046
1433,DZA,14483.98999,342.0736532,0.034207365,60.11088356,0.04271988
1434,DZA,20397.35286,300,0.03,17.14249057,0.038
1435,DZA,15780.68056,300,0.03,146.2654934,0.038
1436,DZA,10788.55822,300,0.03,86.82827309,0.038
1437,DZA,8559.801743,370,0.037,101.4317048,0.046
1438,DZA,14754.06141,370,0.037,65.59452047,0.046
1439,DZA,15977.6613,370,0.037,115.3771828,0.046
1440,DZA,15363.30369,363.7413947,0.036374139,134.7021497,0.045145441
1441,DZA,55346.81024,300,0.03,180.3924227,0.038
1442,DZA,17068.42409,300,0.03,59.2716377,0.038
1443,DZA,11664.1752,300,0.03,41.73866283,0.038
1444,DZA,15044.86418,300,0.03,21.44149656,0.038
1445,DZA,21414.29288,300,0.03,61.94512706,0.038
1446,DZA,11526.71677,300,0.03,52.56786055,0.038
1447,DZA,14713.5335,319.3311586,0.031933116,49.1592023,0.040416395
1448,DZA,17865.81579,300,0.03,64.15406679,0.038
1449,DZA,23141.71902,370,0.037,195.8207042,0.046
1450,DZA,14592.98047,300,0.03,38.51674831,0.038
1451,DZA,8820.809191,370,0.037,129.9015058,0.046
1452,DZA,21785.09961,300,0.03,106.9324521,0.038
1453,DZA,17520.57031,300,0.03,80.56189518,0.038
1454,DZA,15874.93421,300,0.03,91.03135576,0.038
1455,DZA,14592.98047,300,0.03,54.41919261,0.038
1456,DZA,14390.51251,350.4441567,0.035044416,71.75439937,0.04393824
1457,DZA,7788.087074,370,0.037,41.59683805,0.046
1458,DZA,13717.7002,300,0.03,74.36365979,0.038
1459,DZA,21785.09961,300,0.03,90.82904056,0.038
1460,DZA,14308.53884,300,0.03,77.59615771,0.038
1461,DZA,13717.7002,300,0.03,68.87143608,0.038
1462,DZA,13845.98132,300,0.03,38.95101945,0.038
1463,DZA,8191.971191,370,0.037,30.35795292,0.046
1464,DZA,13998.15039,324,0.0324,67.59866153,0.041
1465,DZA,8869.314059,300,0.03,56.19203361,0.038
1466,DZA,12126.87988,300,0.03,135.0370749,0.038
1467,DZA,10872.58984,300,0.03,27.56881889,0.038
1468,DZA,6532.363061,305.3883018,0.03053883,71.41474048,0.045160887
1469,DZA,10485.55874,370,0.037,244.9305522,0.046
1470,DZA,17288.10938,370,0.037,48.91487127,0.046
1471,DZA,23813.7696,370,0.037,322.0559706,0.046
1472,DZA,8191.971191,370,0.037,46.97624697,0.046
1473,DZA,11127.20567,300,0.03,148.5861529,0.038
1474,DZA,14398.75977,351,0.0351,88.53020126,0.044
1475,DZA,8764.464844,300,0.03,34.88877582,0.038
1476,DZA,17867.74023,300,0.03,109.7806623,0.038
1477,DZA,10769.0626,300,0.03,44.7215105,0.038
1478,DZA,4662.751693,222.5219611,0.022252196,41.30726064,0.045
1479,DZA,14629.16183,370,0.037,91.80235884,0.046
1480,DZA,25378.94365,370,0.037,288.9344102,0.046
1481,DZA,14172.36931,335.7418888,0.033574189,68.42409326,0.042304654
1482,DZA,14579.46108,370,0.037,70.84705416,0.046
1483,DZA,15908.13262,363.3635943,0.036336359,135.4655975,0.045046308
1484,DZA,17109.97463,370,0.037,138.0061535,0.046
1485,DZA,21701.67754,300,0.03,129.9627703,0.038
1486,DZA,10375.04876,370,0.037,105.8086713,0.046
1487,DZA,7784.632669,370,0.037,39.71435843,0.046
1488,DZA,8764.464844,300,0.03,26.99183386,0.038
1489,DZA,5431.00511,256.6421756,0.025664218,66.80578084,0.045
1490,DZA,12209.01599,300,0.03,43.45594225,0.038
1491,DZA,12633.5459,300,0.03,30.29177833,0.038
1492,DZA,13254.18962,300,0.03,89.82198216,0.038
1493,DZA,14808.53329,370,0.037,133.9980059,0.046
1494,DZA,11134.03027,300,0.03,48.57020348,0.038
1495,DZA,8015.967479,370,0.037,39.33656593,0.046
1496,DZA,14584.73061,370,0.037,174.5121901,0.046
1497,DZA,18926.63847,300,0.03,76.95758094,0.038
1498,DZA,14074.13983,329.1214846,0.032912148,39.30604977,0.041569054
1499,DZA,3451.085938,456,0.0456,10.67393336,0.045
1500,DZA,12132.58529,300,0.03,78.02535388,0.038
1501,DZA,12669.00473,300,0.03,188.8535976,0.038
1502,DZA,12960.21174,300,0.03,83.98972415,0.038
1503,DZA,10504.16268,300,0.03,72.22978469,0.038
1504,DZA,15509.90901,363.5536077,0.036355361,134.9167502,0.045
1505,DZA,7493.261561,370,0.037,50.68192342,0.046
1506,DZA,13729.93791,348.1355948,0.034813559,215.3386278,0.043301554
1507,DZA,7573.335883,370,0.037,107.164958,0.046
1508,DZA,14021.85472,346.1670052,0.034616701,48.12366091,0.043431743
1509,DZA,7536.179169,368.0657172,0.036806572,24.80666794,0.045974879
1510,DZA,10710.35181,300,0.03,162.1668673,0.038
1511,DZA,12943.72049,332.5005545,0.033250055,48.1269159,0.041823595
1512,DZA,12292.6478,300,0.03,121.7688701,0.038
1513,DZA,7252.926493,370,0.037,110.1684023,0.046
1514,DZA,14700.96139,370,0.037,87.08830903,0.046
1515,DZA,12252.22488,313.5645607,0.031356456,67.98525994,0.03969557
1516,DZA,10459.0271,300,0.03,66.8444138,0.038
1517,DZA,14541.30062,370,0.037,153.0499819,0.046
1518,DZA,12076.23475,300,0.03,76.85034751,0.038
1519,DZA,10629.47806,300,0.03,22.92379352,0.038
1520,DZA,13486.39009,300,0.03,41.90955362,0.038
1521,DZA,11491.21717,300,0.03,28.87267263,0.038
1522,DZA,10558.01245,300,0.03,94.90116602,0.038
1523,DZA,10062.44041,300,0.03,64.35194716,0.038
1524,DZA,11322.76767,300,0.03,44.61624962,0.038
1525,DZA,9770.241362,383.8917996,0.03838918,52.26923098,0.041619392
1526,DZA,9725.32371,300,0.03,41.15701255,0.038
1527,DZA,10734.83922,300,0.03,49.54780263,0.038
1528,DZA,8935.519212,300,0.03,38.20372953,0.038
1529,DZA,8861.378702,300,0.03,50.13621527,0.038
1530,DZA,10746.84182,305.1426452,0.030514265,33.09381061,0.038605017
1531,DZA,14253.43142,370,0.037,116.1892076,0.046
1532,DZA,10063.03752,300,0.03,36.22894764,0.038
1533,DZA,6341.878801,349.7190577,0.034971906,75.41940764,0.045776994
1534,DZA,4282.89037,278.0169002,0.02780169,36.06271492,0.045
1535,DZA,10454.87777,301.1866619,0.030118666,80.3209387,0.038148333
1536,DZA,13705.11572,370,0.037,219.8720119,0.046
1537,DZA,8248.07348,300,0.03,31.3163319,0.038
1538,DZA,7073.627462,300,0.03,42.87474586,0.038
1539,DZA,14545.88193,370,0.037,141.6344028,0.046
1540,DZA,14324.12654,367.226087,0.036722609,216.166329,0.0454462
1541,DZA,9829.259365,300,0.03,122.4956809,0.038
1542,DZA,12991.87975,300,0.03,100.5339621,0.038
1543,DZA,6731.962891,300,0.03,25.01652985,0.038
1544,DZA,13692.4745,484.8202046,0.04848202,143.800229,0.046128191
1545,DZA,12971.02786,300,0.03,80.68526044,0.038
1546,DZA,9621.709585,300,0.03,38.59071033,0.038
1547,DZA,6919.013743,300,0.03,33.34783532,0.038
1548,DZA,6972.652973,370,0.037,93.52298209,0.046
1549,DZA,7198.078125,370,0.037,29.59817364,0.046
1550,DZA,10558.28925,300,0.03,99.96468327,0.038
1551,DZA,7183.494021,370,0.037,58.24176924,0.046
1552,DZA,6732.14209,300,0.03,27.26602744,0.038
1553,DZA,12496.401,300,0.03,29.76833387,0.038
1554,DZA,10387.4502,300,0.03,78.19200745,0.038
1555,DZA,10802.05016,300.3440872,0.030034409,199.4451792,0.03803277
1556,DZA,8445.833984,300,0.03,29.25112768,0.038
1557,DZA,6731.968506,300,0.03,56.00345823,0.038
1558,DZA,8445.833984,300,0.03,41.38659765,0.038
1559,DZA,9982.774414,300,0.03,82.34452247,0.038
1560,DZA,6731.962891,300,0.03,21.23754961,0.038
1561,DZA,11817.09001,354.5251982,0.03545252,114.5559984,0.040350224
1562,DZA,9885.935006,300,0.03,90.53547,0.038
1563,DZA,12913.88693,370,0.037,200.5752247,0.046
1564,DZA,14556.70435,370,0.037,79.58189759,0.046
1565,DZA,11000.71591,300.6299901,0.030062999,125.2832089,0.038059999
1566,DZA,12155.17969,300,0.03,79.5603601,0.038
1567,DZA,6731.962891,300,0.03,26.5989263,0.038
1568,DZA,6732.135439,300,0.03,60.96105904,0.038
1569,DZA,12483.29495,370,0.037,190.7157873,0.046
1570,DZA,4489.049508,290.4644336,0.029046443,84.01196959,0.045148743
1571,DZA,9829.236328,300,0.03,63.50972761,0.038
1572,DZA,3715.642143,257.5699196,0.025756992,74.74536196,0.045062816
1573,DZA,10861.33163,423.3352811,0.042333528,75.93685413,0.043333422
1574,DZA,9829.236328,300,0.03,79.5408999,0.038
1575,DZA,6926.05001,370,0.037,49.40517552,0.046
1576,DZA,12251.03408,331.8503597,0.033185036,53.08294848,0.041430039
1577,DZA,7189.345543,370,0.037,65.37082285,0.046
1578,DZA,12297.38965,510,0.051,68.74567604,0.047
1579,DZA,14672.42978,370,0.037,153.121616,0.046
1580,DZA,12983.42905,300,0.03,145.2979924,0.038
1581,DZA,7979.851006,300,0.03,36.44928005,0.038
1582,DZA,14667.04881,370,0.037,164.1047437,0.046
1583,DZA,15860.3365,370,0.037,227.431806,0.046
1584,DZA,16032.38182,370,0.037,186.9571027,0.046
1585,DZA,11075.88228,300,0.03,54.02559603,0.038
1586,DZA,7883.970997,300,0.03,65.75935729,0.038
1587,DZA,14403.1942,368.6758865,0.036867589,144.0180037,0.045735177
1588,DZA,9752.365631,300,0.03,100.7278309,0.038
1589,DZA,8968.871111,300,0.03,57.47590312,0.038
1590,DZA,12133.37046,300.6366648,0.030063666,71.27191624,0.038027482
1591,DZA,10151.52214,300.3952339,0.030039523,90.44804003,0.03804517
1592,DZA,9935.57741,300,0.03,93.78574203,0.038
1593,DZA,10523.57031,416,0.0416,31.70355204,0.043
1594,DZA,5677.922278,336.8089961,0.0336809,88.32583804,0.045700999
1595,DZA,14498.46093,370,0.037,249.8918777,0.046
1596,DZA,14575.62988,504,0.0504,102.0587151,0.047
1597,DZA,13270.8282,486.0977885,0.048609779,201.4941126,0.046162026
